Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Nouvelle-Aquitaine,Deux-Sèvres,Celles-sur-Belle et alentour,Les estivales d'ArtenetrA,21/07/2019,07/08/2019,Musique,artenetra.com,06 18 54 86 95,,"L’abbaye royale de Celle sur Belle, l’église de Verrines sous Celles, la Collégiale de la commanderie des Antonins à Saint Marc la Lande, l’église d'Azay-le Brulé accueillent notamment les concerts. Une soirée spéciale ""De Schubert à Bernstein, la passion des instruments à vents"" est organisée avec David Walter au Hautbois, Magdalena Dus au piano, Florent Héau à la clarinette et Jean-François Duquesnoy au basson.","-0.262935,46.200026",,,
Nouvelle-Aquitaine,Gironde,Arcachon,Arcachon en scène,28/07/2019,02/08/2019,Musique,arcachon.com,05 57 52 97 75,,"Amir, Kimberose, Maître Gims et M sont au stade vélodrome d'Arcachon pour trois concerts de musiques actuelles. ","-1.204272,44.6385549",,,
Nouvelle-Aquitaine,Vienne,Civray,Au Fil du Son,25/07/2019,27/07/2019,Musique,lachmiseverte.com,,,"Suzanne, Boulevard des airs, Vladimir Cauchemar et Eddy de Pretto font partie des artistes qui se produisent cette année sur les bords de la Charente. ","0.27731,46.122487",,,
Nouvelle-Aquitaine,Lot,Gignac en Quercy,Ecaussysteme,26/07/2019,28/07/2019,Musique,https://www.ecaussysteme.com/,,,"La grande scène sur la prairie du Touron accueille notamment Ska-P, Jahneration, Franz Ferdinand, Flavia Coelho, Jewly, Boulevard des airs et Shaka Ponk. En journée, des animations variées ont lieu autour de l'église et un rendez-vous musical est offert sur la scène du puits du pré où se produisent des groupes émergents.
","1.4091089,44.945728",,,
Nouvelle-Aquitaine,Pyrénées-Atlantiques,Biarritz,Biarritz Piano Festival,29/07/2019,07/08/2019,Musique,biarritzpianofestival.com/,05 59 22 44 66,,Le pianiste George Li propose en ouverture une soirée consacrée à Beethoven. L'association des musiques classiques et contemporaines est mise à l'honneur avec Thomas Valverde qui joue Chopin entrecoupé d’interludes de sa propre composition. Vestard Shimkus procède de la même façon en associant cette fois Gershwin. ,"-1.577167,43.4474271",,,
Nouvelle-Aquitaine,Gironde,Vertheuil ,Reggae Sun Ska,02/08/2019,04/08/2019,Musique,reggaesunska.com,,,"Au Domaine de Nodris, la scène ""One love"" accueille notamment Calypso Rose, Tiken Jah Fakoly, Buju Banton, Flavia Coelho, Patrice, Morcheeba et Alpha Blondy. A noter, le ""reggae sun kids"", espace dédié aux enfants, proposera des ateliers de coloriage, peinture, maquillage...","-0.8931599,45.232968",,,
Nouvelle-Aquitaine,Landes,Amou,Chansons & Mots d'Amou,01/08/2019,04/08/2019,Musique,chansonsetmotsdamou.fr,05 58 89 02 25,,"Des concerts, des spectacles musicaux, des projections et des animations investissent le village. La chanteuse Clarika propose un concert spécial notamment dédié aux chansons de films, en hommage aux actrices comme Jeanne Moreau, Catherine Deneuve et Romy Schneider. Le parrain du festival, Oxmo Puccino, accompagné du typographe Tyrsa et du guitariste Edouard Ardan, délivre une performance dans les arènes. Côté cinéma, La La Land de Damien Chazelle et Peau d’âne de Jacques Demy sont projetés.","-0.7810181,43.555775",,,
Nouvelle-Aquitaine,Charente-Maritime,Saint-Clément-des-Baleines (Ile de Ré),Jazz au Phare,03/08/2019,07/08/2019,Musique,jazzauphare.com,07 86 67 18 29,,"Les artistes sont attendus sur la grande scène du Phare des baleines. Le duo du pianiste David Tixier et de la batteuse Lada Obradovic - lauréats 2018 du concours ""Jazz au Phare Révélations"" - fait la première partie de Melody Gardot. Parmi les temps forts, Michel Jonasz se produit accompagné de Jean-Yves d’Angelo (piano), Jérôme Regard (contrebasse) et Manu Katché (batterie).","-1.5626689,46.219879",,,
Nouvelle-Aquitaine,Landes,Luxey,Musicalarue,15/08/2019,17/08/2019,Musique,musicalarue.com,05 58 08 05 14,,"Plus de 80 groupes et compagnies se rejoignent pour trois jours de concerts et d’arts de la rue. Patti Smith, Patrick Bruel, Orelsan Ska-P, les Ogres de barback, Hocus Pocus et Boulevard des airs sont attendus.","-0.622555,44.170561",,,
Nouvelle-Aquitaine,Charente,Confolens,Festival de Confolens,12/08/2019,18/08/2019,Musique,festivaldeconfolens.com,05 45 84 00 77,,"Le festival est consacré aux musiques, danses et coutumes populaires du monde avec pas moins de 11 pays représentés lors de cette édition dont le Congo-Brazzaville, la Chine, l'Equateur, le Ghana, le Mexique, la Turquie, mais aussi différentes formations françaises venues de Saint Malo, de Nouméa et de la ville hôte. ","0.611464,45.988166",,,
Nouvelle-Aquitaine,Pyrénées-Atlantiques,Saint-Jean-de-Luz,Baleapop,14/08/2019,18/08/2019,Musique,baleapop.com,,,"C’est la 10ème et dernière édition de ce festival de musiques actuelles et d’art contemporain et pour l’occasion une programmation best of a été concoctée. Avec entre autres les artistes Connan Mockasin, Etienne Jaumet, Sheitan Brothers, Petit Fantôme, Bufiman, Epsilove, Zaltan, Forever Pavot, Botine et The Pilotwings.","-1.670526,43.365235",,,
Nouvelle-Aquitaine,Dordogne,Périgueux et alentour,Sinfonia,24/08/2019,31/08/2019,Musique,sinfonia-en-perigord.com,05 53 08 69 81,,"Treize lieux du patrimoine accueillent les représentations. Au théâtre de l’Odyssée, Folia fait l'ouverture en proposant une rencontre entre la musique baroque, le hip-hop et la danse. La conception musicale du spectacle est signée Franck-Emmanuel Comte, la direction artistique et la chorégraphie sont de Mourad Merzouki.","0.6735409,45.173886",,,
Nouvelle-Aquitaine,Charente,Angoulême,Paper Art,18/05/2019,05/01/2020,Autres,https://maam.angouleme.fr,05 45 92 73 43,,"L'exposition présentée au musée du papier fait découvrir le travail de Daniel Mar, ""sculpteur d’histoires"". Le parcours entraîne dans son univers de tailleur de papier qui fabrique ainsi tout un monde fait d’installations fragiles. A noter, des visites guidées sont proposées en présence de l'artiste. ","0.0996399,45.620013",,,
Nouvelle-Aquitaine,Charente,Angoulême,Musiques Métisses,03/06/2022,05/06/2022,Musique,http://www.musiques-metisses.com/,05 45 95 43 42,,"C'est sur le site des Chais Magelis que les concerts, rencontres littéraires, ateliers jeune public, expositions et même du yoga en musique prennent place. La programmation musicale comprend Gaël Faye, Lehmanns Brothers, Las Hermanas Caroni, Christine Salem et Arooj Aftab. Côté littérature, les autrices Lilia Hassaine et Nadia Nakhlé, l'écrivaine tunisienne Hella Feki et la romancière et journaliste turque Sedef Ecer sont notamment attendues. ","0.1100078,45.6458074",,,
Nouvelle-Aquitaine,Deux-Sèvres,Brioux-sur-Boutonne,Festival au Village,05/07/2019,12/07/2019,Théâtre / Arts de la rue / Cirque,festivalauvillage.free.fr,05 49 27 31 96,Christophe Frèrebeau - Tél : 05 49 27 57 95,"Pas moins de 50 spectacles de théâtre, de cirque, ou des arts de rue sont proposés par des compagnies professionnelles. Le comédien et metteur en scène Robin Renucci est le parrain de cette édition et présentera sa création, Bérénice, avec le centre dramatique national des Tréteaux de France.","-0.254695,46.115677",,,
Nouvelle-Aquitaine,Dordogne,Sarlat,Festival des Jeux du Théâtre de Sarlat,20/07/2019,05/08/2019,Théâtre / Arts de la rue / Cirque,festival-theatre-sarlat.com,05 53 31 10 83,,"Tous les spectacles ont lieu en plein air dans quatre espaces de la ville : la place de la Liberté, le jardin des Enfeus, l’abbaye Sainte-Claire et le jardin du Plantier. Le public peut notamment découvrir La Dama Boba ou celle que l'on trouvait idiote de Felix Lope de Vega mise en scène par Justine Heynemann ou Je poussais donc le temps avec l'épaule d’après A la recherche du temps perdu de Marcel Proust. Robin Renucci et Nicolas Stavy proposent L'Enfance à l'oeuvre, une représentation basée sur un recueil de textes de Romain Gary, Marcel Proust, Arthur Rimbaud et Paul Valéry, accompagnés des musiques de Schubert, Schumann Tchaïkovski, Rachmaninov etc.","1.1335961,44.8495909",,,
Nouvelle-Aquitaine,Dordogne,Périgueux,Mimos,06/07/2022,10/07/2022,Théâtre / Arts de la rue / Cirque,mimos.fr,05 53 53 18 71,,"Les arts du mime et du geste investissent les rues, les jardins et les salles de spectacles. Toutes les disciplines qui composent cet art sont représentées : mime, théâtre gestuel, performance, danse, cirque, marionnettes etc. """" est le fil rouge de la programmation. La compagnie L’Oubliée présente Horizon, création in situ de Raphaëlle Boitel dans et sur la cathédrale Saint-Front, tous les soirs du festival. Un Océan d'amour, de la Compagnie Salamandre s'inspire de la BD de Grégory Panaccione et Wilfrid Lupano pour du théâtre d’objet et de papier. Avec Lento e violento, la danseuse Calentina Vortese parle de solitude, d’errance, de doute et d'échec dans un spectacle de danse circasienne. ","0.6735409,45.173886",,,
Nouvelle-Aquitaine,Gironde,Libourne,Fest'arts,08/08/2019,10/08/2019,Théâtre / Arts de la rue / Cirque,festarts.com,05 57 74 13 14,,"La ville devient piétonne pendant 3 jours et la bastide se transforme en scène de théâtre. Les artistes de la Gironde sont particulièrement mis en avant avec les spectacles, La loi de la jungle des Betty Blues, Perceptions de la compagnie Bivouac ou Complice(s) de la troupe Smart.","-0.2631151,44.872827",,,
Nouvelle-Aquitaine,Haute-Vienne,Nexon,La Route du Sirque,14/08/2019,24/08/2019,Théâtre / Arts de la rue / Cirque,sirquenexon.com,05 55 00 98 36,05 55 00 73 53,"La programmation est placée sous le signe du ""futur"". Le thème est exploré dans toutes ses significations : esthétique, symbolique, physique, social et économique. Dans le parc du château, les représentations se succèdent : la compagnie La June présente Dru, un spectacle de cirque contemporain qui tente de créer un nouveau langage entre le trapèze et la voix ; le musicien Cosmic Neman et le jongleur Martin Palisse proposent leur création Futuro Antico, un questionnement autour du temps et de l'espace. ","1.1171561,45.616204",,,
Nouvelle-Aquitaine,Haute-Vienne,Limoges,"Les Francophonies – Des
écritures à la scène ",25/09/2019,05/10/2019,Théâtre / Arts de la rue / Cirque,http://www.lesfrancophonies.fr/,05 55 10 90 10,"Patricia Lopez - tél. 06 11 36 16 03
patricialopezpresse@gmail.com

Cécile Morel - 06 82 31 70 90
cecileasonbureau@orange.fr","Côté théâtre, les pièces Pourvu qu'il pleuve de Sonia Ristić, mise en scène par Astrid Mercier et Le pire n'est pas (toujours) certain font partie de la programmation. Côté danse, le danseur et chorégraphe Seydou Boro présentera son solo, Koteba.","1.146249,45.788675",,,
Nouvelle-Aquitaine,Gironde ,Médoc ,Les Estivales de Musique en Médoc,03/07/2019,12/07/2019,Musique,https://www.estivales-musique-medoc.com/,,,"La programmation est entièrement dédiée à de jeunes lauréats de concours internationaux, avec la volonté de faire découvrir les talents prometteurs de la musique classique. Le piano, le violon, le violoncelle, le chant, la harpe, la flûte, la guitare, la trompette, la trombone comptent parmi les instruments représentés. Les châteaux du Médoc accueillent les artistes pour les concerts en soirée, avec une dégustation des vins des châteaux hôtes prévues à l'issue des représentations.",,,,
Occitanie ,Hérault,Montpellier,Montpellier Danse,17/06/2022,03/07/2022,Danse,montpellierdanse.com,0 800 600 740,"Dominique Berolatti – 06 14 09 19 00 – dominiqueberolatti@gmail.com
Patricia Lopez – 06 11 36 16 03 – patricialopezpresse@gmail.com","Une large place est faite aux spectacles créés pour Montpellier Danse ou vus pour la première fois en France. Vingt-deux chorégraphes venus d'Afrique du Sud, d'Allemagne, de Belgique, du Brésil, du Danemark, de France, de Hongrie, d'Israël, d'Iran, du Maroc, de Norvège et de Suède sont invités. Eléphant, création de Bouchra Ouizguen en collaboration avec plusieurs artistes marocaines, ouvre la danse à la nature et aux animaux, qui se manifestent via les sons et les lumières. Fascinée par l’absence de résistance du corps en état de chute, Nacera Belaza conçoit L’Envol comme une danse qui s'écrit au moment de cette chute. ","4.1009404697085,44.0088014",,,
Occitanie ,Gard,Saint-Quentin-La-Poterie,Terralha,15/07/2022,17/07/2022,Autres,officeculturel.com,01 42 33 93 18,,"La manifestation réunit 20 céramistes européens. Au programme, des rencontres, des expositions et des soirées. L'artiste Tini Chouvenc s’intéresse à notre lien intime aux objets. C'est à partir de récits, ""d'objet-souvenirs"" qu'elle modèle ses créations.","4.4057491,44.029367",,,
Occitanie ,Ariège,Foix ,Résistances ,08/07/2022,16/07/2022,Cinéma,festival-resistances.fr,05.61.65.44.23," Marion gozin
festival.resistances@orange.fr
05 61 65 44 23","Une centaine de films de fiction ou documentaires sont sélectionnés avec l'objectif de projeter des oeuvres rarement diffusées. Les quatre thèmes de cette année sont : les énergies de la décroissance, les nouvelles pirateries, envies de quartier et sororité. Une partie de la programmation est également consacré au cinéma québecois. ","1.5711521,42.93119",,,
Occitanie ,Haute-Garonne,Toulouse ,Cinéma en plein air,09/07/2022,27/08/2022,Cinéma,lacinemathequedetoulouse.com,05 62 30 30 10,,"Le 7ème art prend place dans la cour de la Cinémathèque de Toulouse pendant sept semaines, du mercredi au dimanche. Une quarantaine de grands films sont programmés dont Les Tontons flingueurs qui fait l'ouverture, Moonrise Kingdom de Wes Anderson, Drunk de Thomas Vinterberg, Casablanca de Michael Curtiz, Les Amours imaginaires de Xavier Dolan, Grave de Julia Ducournau et Parasite de Bong Joon-ho, Palme d'or 2019.","1.350328,43.532708",,,
Occitanie ,Lozère,Vébron,Festival international du film de Vébron ,19/07/2022,23/07/2022,Cinéma,festivalvebron.fr,04 66 44 02 59,,"Fictions, documentaires, clips, reportages ou encore animations, tous les genres sont acceptés dans cette compétition de courts métrages. Les films amateurs et professionnels sont projetés gratuitement dans le petit village.FORMULAIRE REMPLI POUR AVOIR QQS ELEMENTS SUR CETTE ANNEE","3.469201,44.2017529",,,
Occitanie ,Lot,Gindou,Rencontres cinéma de Gindou,20/08/2022,27/08/2022,Cinéma,gindoucinema.org,05 65 22 89 99,http://www.gindoucinema.org/index.php/festival-gindou-rencontres-cinema/festival-2019.html - 05 65 22 69 81,"Trois sélections composent ce festival sans compétition. La rétrospective est consacrée au réalisateur Alain Guiraudie en sa présence. Les ""vagabondages cinématographiques"" projètent 80 films récents, en salle durant la journée et le soir en plein air, avec des séances jeune public. Enfin, la catégorie ""films du patrimoine"" rend hommage à Guy Cavagnac, président d'honneur du festival, décédé en janvier, en proposant les films qu'il a réalisés, produits et aimés.","1.2306469,44.5889431",,,
Occitanie ,Hérault,Montpellier,Mouvements sur la ville,27/06/2022,03/07/2022,Danse,mouvementssurlaville.com,04 67 03 38 22,http://www.mouvementssurlaville.com/fr/2017/mouvements-sur-la-ville-8-22-juin-6-juillet-2016/,"La danse investit la ville de Montpellier avec pas moins de 14 compagnies accueillies. En ouverture, Cunningham sur la ville est proposé par le Centre national de danse contemporaine d'Angers et son directeur Robert Swinston. A noter également les chorégraphes Héla Fattoumi et Eric Lamoureux qui présentent Manta, un spectacle imaginé autour du niqab. DISENT QUE PROGRA BIENTOT EN LIGNE SUR LE SITE","3.807044,43.566744",,,
