epci,libelle_epci,population_carto,effectif_cumu_termine,taux_vaccination_adultes,EPCI 2020,Nom,niveau_vie_median,interdecile,dep,pauvrete40,pauvrete60,vaccination_septembre
246900575,CC DE L EST LYONNAIS (CCEL),9510,29300,308.1,246900575.0,L'Est Lyonnais (CCEL),26510.0,"2,8",69,"5,0","7,3",85.4
246900625,CC DU PAYS DE L ARBRESLE (CCPA),3260,26310,807.1,246900625.0,Le Pays de l'Arbresle (CCPA),24910.0,"2,9",69,"5,0","10,4",82.4
246900724,CC DES VALLONS DU LYONNAIS (CCVL),2890,21410,740.8,246900724.0,Les Vallons du Lyonnais (CCVL),25610.0,"2,9",69,"5,0","9,1",83.0
246900740,CC DU PAYS MORNANTAIS (COPAMO),3010,20030,665.4,246900740.0,Le Pays Mornantais (COPAMO),25100.0,"2,7",69,"5,0","8,4",83.5
246900757,CC DE LA VALLEE DU GARON (CCVG),3480,22650,650.9,246900757.0,La Vallée du Garon (CCVG),26750.0,"3,3",69,"5,2","10,5",83.9
246900765,CC DU PAYS DE L OZON,5750,18690,325.0,246900765.0,Le Pays de l'Ozon,26030.0,"2,8",69,"5,0","8,9",83.8
247000011,CA DE VESOUL,3820,22920,600.0,247000011.0,Vesoul,20250.0,"3,2",70,"13,6","24,2",81.6
247000367,CC DES COMBES,760,5090,669.7,247000367.0,Les Combes,20480.0,"2,4",70,"7,8","16,6",82.8
247000623,CC DES QUATRE RIVIERES,1680,6190,368.5,247000623.0,Les Quatre Rivières,20020.0,"2,7",70,"9,2","20,0",78.6
247000664,CC DU PAYS DE LURE,3580,12180,340.2,247000664.0,Le Pays de Lure,19990.0,"2,8",70,"11,1","21,6",78.3
247000698,CC DES MONTS DE GY,550,3930,714.5,247000698.0,Les Monts de Gy,20140.0,"2,7",70,"7,0","17,0",78.1
247000706,CC DU PAYS RIOLAIS,1260,8240,654.0,247000706.0,Le Pays Riolais,21740.0,"2,5",70,"5,0","11,8",79.8
247000714,CC DU PAYS DE VILLERSEXEL,1030,5020,487.4,247000714.0,Le Pays de Villersexel,19760.0,"2,5",70,"7,6","17,7",79.4
247000722,CC DU PAYS D HERICOURT,2540,13360,526.0,247000722.0,Le Pays d'Héricourt,21080.0,"2,7",70,"9,0","17,5",78.6
247000755,CC DU PAYS DE LUXEUIL,1660,9090,547.6,247000755.0,Le Pays de Luxeuil,18740.0,"3,0",70,"14,9","27,0",79.4
247000821,CC RAHIN ET CHERIMONT,1130,7380,653.1,247000821.0,Rahin et Chérimont,20510.0,"2,7",70,"7,8","17,5",75.8
247000854,CC DES 1000 ETANGS,1380,5380,389.9,247000854.0,Les 1000 étangs,19440.0,"2,8",70,"9,5","21,7",76.5
247100290,CU LE CREUSOT MONTCEAU LES MINES,12600,62140,493.2,247100290.0,Le Creusot Montceau-les-Mines,19590.0,"2,8",71,"11,6","22,2",82.0
247100589,CA LE GRAND CHALON,13310,78030,586.3,247100589.0,Le Grand Chalon,20680.0,"3,0",71,"11,8","21,1",82.7
247100639,CC DE MARCIGNY,900,4100,455.6,247100639.0,Marcigny,19180.0,"2,7",71,"8,4","19,9",81.7
247100647,CC BRESSE NORD INTERCOM,1060,4390,414.2,247100647.0,Bresse Nord Intercom,19260.0,"2,8",71,"10,3","22,0",78.5
247103765,CC ENTRE SAONE ET GROSNE,1200,7700,641.7,247103765.0,Entre Saône et Grosne,21270.0,"2,7",71,"6,2","14,7",83.8
247103864,CC DU CANTON DE SEMUR EN BRIONNAIS,660,3360,509.1,247103864.0,Le Canton de Semur-en-Brionnais,20430.0,"2,9",71,"7,2","16,6",79.5
247104094,CC SUD COTE CHALONNAISE,1310,8030,613.0,247104094.0,Sud Côte Chalonnaise,21970.0,"2,9",71,"5,7","13,9",82.6
247200090,CC DE SABLE SUR SARTHE,5950,18930,318.2,247200090.0,Sablé-sur-Sarthe,19850.0,"2,6",72,"10,7","20,2",83.7
247200132,CU LE MANS METROPOLE,23360,141510,605.8,247200132.0,Le Mans Métropole,20520.0,"3,4",72,"17,0","26,1",82.7
247200348,CC DU PAYS FLECHOIS,3140,17930,571.0,247200348.0,Le Pays Fléchois,20040.0,"2,6",72,"9,1","18,5",83.3
247200421,CC DU SUD EST DU PAYS MANCEAU,1660,12210,735.5,247200421.0,Le Sud Est du Pays Manceau,22490.0,"2,5",72,"5,0","10,6",86.8
247200447,CC OREE DE BERCE BELINOIS,2540,13460,529.9,247200447.0,Orée de Bercé - Belinois,21350.0,"2,4",72,"5,1","12,5",85.6
247200629,CC DU VAL DE SARTHE,2750,21420,778.9,247200629.0,Le Val de Sarthe,21710.0,"2,3",72,"5,0","11,2",87.1
247200686,CC DU PAYS DE L HUISNE SARTHOISE,5220,19500,373.6,247200686.0,Le Pays de l'Huisne Sarthoise,20510.0,"2,6",72,"7,9","16,7",85.6
247300015,CC DES VALLEES D AIGUEBLANCHE,790,4670,591.1,247300015.0,Les Vallées d'Aigueblanche,22160.0,"2,6",73,"5,5","13,2",74.6
247300254,CC DE HAUTE TARENTAISE,1470,10570,719.0,247300254.0,Haute-Tarentaise,22340.0,"3,0",73,"5,1","12,2",75.0
247300262,CC DE YENNE,1500,4820,321.3,247300262.0,Yenne,22360.0,"2,7",73,"6,1","13,3",78.6
247300361,CC DU CANTON DE LA CHAMBRE,800,4910,613.8,247300361.0,Le Canton de la Chambre,22430.0,"2,6",73,"5,1","11,5",78.4
247300452,CC MAURIENNE GALIBIER,710,3580,504.2,247300452.0,Maurienne Galibier,21960.0,"2,5",73,"5,0","10,1",79.3
247300528,CC VAL GUIERS,1240,7940,640.3,247300528.0,Val Guiers,21420.0,"2,7",73,"7,4","15,8",77.2
247300668,CC DU LAC D AIGUEBELETTE (CCLA),550,4200,763.6,247300668.0,Le Lac d'Aiguebelette (CCLA),23970.0,"2,7",73,"5,0","10,0",79.9
247300676,CC PORTE DE MAURIENNE,840,4190,498.8,247300676.0,Porte de Maurienne,21440.0,"2,5",73,"5,6","14,4",73.7
247300817,CC LES VERSANTS D AIME,1400,6820,487.1,247300817.0,Les Versants d'Aime,22320.0,"2,8",73,"5,0","10,9",76.7
247400047,CC DE LA VALLEE VERTE,740,4720,637.8,247400047.0,La Vallée Verte,27850.0,"3,7",74,"5,0","9,2",70.5
247400112,CC DU PAYS DE CRUSEILLES,3480,9050,260.1,247400112.0,Le Pays de Cruseilles,34020.0,"4,4",74,"5,0","6,9",71.0
247400567,CC FIER ET USSES,2070,10190,492.3,247400567.0,Fier et Usses,27000.0,"3,2",74,"5,0","7,9",76.8
247400583,CC ARVE ET SALEVE,4080,11120,272.5,247400583.0,Arve et Salève,32040.0,"4,6",74,"5,8","10,4",68.0
247400617,CC DES VALLEES DE THONES,1950,12570,644.6,247400617.0,Les Vallées de Thônes,23900.0,"3,1",74,"5,0","9,7",78.1
247400666,CC DES QUATRE RIVIERES,1820,11560,635.2,247400666.0,Les Quatre Rivières,28830.0,"4,0",74,"5,0","8,9",70.7
247400682,CC DU HAUT CHABLAIS,1730,8540,493.6,247400682.0,Le Haut-Chablais,23760.0,"3,2",74,"5,0","10,9",77.1
247400690,CC DU GENEVOIS,4300,22600,525.6,247400690.0,Le Genevois,36630.0,"6,3",74,"8,3","12,8",63.9
247400724,CC DU PAYS ROCHOIS,1900,17320,911.6,247400724.0,Le Pays Rochois,28340.0,"4,0",74,"5,1","10,3",72.5
247400740,CC RUMILLY TERRE DE SAVOIE,3020,20260,670.9,247400740.0,Rumilly Terre de Savoie,23410.0,"2,8",74,"5,2","12,0",73.9
247400773,CC DES SOURCES DU LAC D ANNECY,1730,10360,598.8,247400773.0,Les Sources du Lac d'Annecy,22930.0,"2,9",74,"6,5","13,5",77.6
247600505,CC CAMPAGNE DE CAUX,3120,10400,333.3,247600505.0,Campagne-de-Caux,22220.0,"2,5",76,"5,0","11,7",87.0
247600588,CC DES VILLES SOURS,4630,26820,579.3,247600588.0,Les Villes Sœurs,19410.0,"2,8",80,"11,5","22,0",85.6
247600604,CC DE LONDINIERES,590,3600,610.2,247600604.0,Londinières,18800.0,"2,7",76,"11,8","24,8",86.7
247600620,CC YVETOT NORMANDIE,3440,18520,538.4,247600620.0,Yvetot Normandie,21220.0,"2,9",76,"8,8","17,6",87.5
247600646,CC CAUX AUSTREBERTHE,2920,17750,607.9,247600646.0,Caux - Austreberthe,20640.0,"2,7",76,"9,7","18,6",85.1
247600729,CC FALAISES DU TALOU,3110,16470,529.6,247600729.0,Falaises du Talou,20410.0,"2,6",76,"7,5","17,3",87.7
247600786,CA DE LA REGION DIEPPOISE,6730,33750,501.5,247600786.0,La Région Dieppoise,19350.0,"3,3",76,"17,7","27,7",86.1
247700032,CC MORET SEINE ET LOING,4380,26040,594.5,247700032.0,Moret Seine et Loing,24120.0,"2,9",77,"5,9","12,2",81.5
247700057,CA MELUN VAL DE SEINE,9820,81320,828.1,247700057.0,Melun Val de Seine,20890.0,"3,5",77,"15,4","26,2",73.9
247700065,CC DU PAYS DE L OURCQ,2200,10420,473.6,247700065.0,Le Pays de l'Ourcq,22130.0,"2,9",77,"9,4","17,3",76.2
247700107,CC PAYS DE MONTEREAU,4020,24560,610.9,247700107.0,Pays de Montereau,18970.0,"3,3",77,"19,7","32,0",71.4
247700339,CA VAL D EUROPE AGGLOMERATION,3150,33350,1058.7,247700339.0,Val d'Europe Agglomération,25920.0,"3,0",77,"6,4","11,4",81.5
247700594,CA MARNE ET GONDOIRE,31530,70190,222.6,247700594.0,Marne et Gondoire,24890.0,"3,3",77,"7,5","13,9",79.9
247700644,CC L OREE DE LA BRIE,7740,18270,236.0,247700644.0,l'Orée de la Brie,24820.0,"3,0",91,"6,7","12,9",79.3
247700701,CC BRIE NANGISSIENNE,3620,17210,475.4,247700701.0,Brie Nangissienne,21870.0,"2,8",77,"9,6","18,1",76.8
247800550,CC DU PAYS HOUDANAIS (C.C.P.H.),6540,20170,308.4,247800550.0,Le Pays Houdanais (C.C.P.H.),26610.0,"2,8",78,"5,0","7,3",83.8
247800584,CA VERSAILLES GRAND PARC (C.A.V.G.P.),26270,178790,680.6,247800584.0,Versailles Grand Parc (C.A.V.G.P.),29780.0,"3,9",91,"5,2","9,8",82.4
247800618,CC COUR D YVELINES,4380,35020,799.5,247800618.0,Cœur d'Yvelines,29940.0,"3,0",78,"5,0","5,5",85.0
247900798,CC DU THOUARSAIS,4670,24090,515.8,247900798.0,Le Thouarsais,19210.0,"2,6",79,"11,1","21,3",82.3
248000499,CC DU VAL DE SOMME,2180,18590,852.8,248000499.0,Le Val de Somme,21560.0,"2,7",80,"6,6","15,0",89.0
248000531,CA AMIENS METROPOLE,20260,118920,587.0,248000531.0,Amiens Métropole,19730.0,"3,7",80,"19,3","29,6",82.3
248000747,CC DU PAYS DU COQUELICOT,3320,19260,580.1,248000747.0,Le Pays du Coquelicot,19960.0,"2,9",80,"11,5","22,2",87.2
248100158,CC DU SOR ET DE L AGOUT,2850,15250,535.1,248100158.0,Le Sor et de l'Agout,20490.0,"2,8",81,"8,5","17,9",79.1
248100430,CA DE CASTRES MAZAMET,13390,51620,385.5,248100430.0,Castres Mazamet,19200.0,"3,1",81,"16,0","26,9",79.1
248100497,CC VAL 81,750,3380,450.7,248100497.0,Val 81,18650.0,"2,8",81,"12,2","25,5",77.1
248100737,CA DE L ALBIGEOIS (C2A),11360,58190,512.2,248100737.0,L'Albigeois (C2A),20790.0,"3,3",81,"13,5","22,7",79.4
248100745,CC THORE MONTAGNE NOIRE,810,3390,418.5,248100745.0,Thoré Montagne Noire,18910.0,"2,8",81,"12,8","24,5",78.1
248200016,CC DES DEUX RIVES,2250,12060,536.0,248200016.0,Les Deux Rives,18950.0,"3,0",82,"13,6","25,3",77.9
248200057,CC DU QUERCY CAUSSADAIS,2850,13210,463.5,248200057.0,Le Quercy Caussadais,18930.0,"2,9",82,"13,4","25,5",73.6
248200065,CC DE LA LOMAGNE TARN ET GARONNAISE,1420,6600,464.8,248200065.0,La Lomagne Tarn-et-Garonnaise,19170.0,"3,0",82,"12,9","24,5",80.5
248200099,CA GRAND MONTAUBAN,10580,52470,495.9,248200099.0,Grand Montauban,20060.0,"3,3",82,"15,6","25,8",75.3
248200107,CC DU QUERCY ROUERGUE ET DES GORGES DE L AVEYRON,1280,4750,371.1,248200107.0,Le Quercy Rouergue et des Gorges de l'Aveyron,17800.0,"3,4",82,"16,8","31,7",69.1
248300394,CA SUD SAINTE BAUME,10620,47920,451.2,248300394.0,Sud Sainte-Baume,23790.0,"3,7",83,"7,6","15,1",74.3
248300410,CC DE LA VALLEE DU GAPEAU,6210,20430,329.0,248300410.0,La Vallée du Gapeau,22420.0,"3,1",83,"7,9","15,3",72.6
248300493,CA DRACENIE PROVENCE VERDON AGGLOMERATION,14640,67730,462.6,248300493.0,Dracénie Provence Verdon Agglomération,20150.0,"3,4",83,"14,2","24,2",68.1
248300543,METROPOLE TOULON PROVENCE MEDITERRANEE,54460,277530,509.6,248300543.0,Toulon-Provence-Méditerranée,20640.0,"3,5",83,"14,8","24,3",71.8
248300550,CC COUR DU VAR,5330,26100,489.7,248300550.0,Cœur du Var,20040.0,"3,0",83,"12,2","22,4",67.5
248400053,CA VENTOUX COMTAT VENAISSIN (COVE),8260,45110,546.1,248400053.0,Ventoux-Comtat-Venaissin (COVE),19150.0,"3,6",84,"17,2","28,8",70.3
248400160,CC AYGUES OUVEZE EN PROVENCE (CCAOP),4380,12510,285.6,248400160.0,Aygues-Ouvèze en Provence (CCAOP),21410.0,"2,9",84,"8,1","16,8",73.6
248400236,CC DU PAYS REUNI D ORANGE,4990,27340,547.9,248400236.0,Le Pays Réuni d'Orange,19110.0,"3,3",84,"16,6","28,0",70.9
248400251,CA DU GRAND AVIGNON (COGA),48700,125060,256.8,248400251.0,Le Grand Avignon (COGA),19240.0,"3,6",84,"20,1","31,1",71.2
248400285,CC TERRITORIALE SUD LUBERON,5310,16140,304.0,248400285.0,Territoriale Sud-Luberon,21910.0,"3,3",84,"8,7","17,6",71.7
248400293,CC DES SORGUES DU COMTAT,5190,32780,631.6,248400293.0,Les Sorgues du Comtat,19830.0,"3,1",84,"13,7","24,5",71.4
248400319,CC DU PAYS DES SORGUES ET DES MONTS DE VAUCLUSE,4960,22300,449.6,248400319.0,Le Pays des Sorgues et des Monts de Vaucluse,21130.0,"3,3",84,"10,3","19,5",73.3
248400335,CC VAISON VENTOUX,2480,11350,457.7,248400335.0,Vaison Ventoux,19920.0,"3,5",84,"11,8","23,2",73.3
248500191,CC DE L ILE DE NOIRMOUTIER,1880,7480,397.9,248500191.0,L'Île de Noirmoutier,21160.0,"3,3",85,"6,3","15,4",86.6
248500258,CC OCEAN MARAIS DE MONTS,3410,16370,480.1,248500258.0,Océan Marais de Monts,20740.0,"2,8",85,"6,2","15,2",83.9
248500340,CC PAYS DE CHANTONNAY,2050,15180,740.5,248500340.0,Pays de Chantonnay,20120.0,"2,3",85,"6,3","15,2",81.9
248500415,CC DU PAYS DE LA CHATAIGNERAIE,2900,10500,362.1,248500415.0,Le Pays de la Châtaigneraie,19080.0,"2,4",85,"8,6","19,8",80.3
248500464,CC DU PAYS DE POUZAUGES,3090,15830,512.3,248500464.0,Le Pays de Pouzauges,20000.0,"2,2",85,"5,1","14,5",82.7
248500530,CC DU PAYS DES ACHARDS,1610,13140,816.1,248500530.0,Le Pays des Achards,20360.0,"2,3",85,"5,0","14,1",83.8
248500563,"CC VENDEE, SEVRE, AUTISE",3080,11070,359.4,248500563.0,"Vendée, Sèvre, Autise",19940.0,"2,5",85,"7,0","17,9",81.4
248500589,CA LA ROCHE SUR YON AGGLOMERATION,11710,68310,583.3,248500589.0,La Roche-sur-Yon Agglomération,21140.0,"2,7",85,"9,2","17,5",82.2
248500621,CC DU PAYS DES HERBIERS,3240,20710,639.2,248500621.0,Le Pays des Herbiers,20720.0,"2,3",85,"5,3","12,9",83.7
248500662,CC DU PAYS DE MORTAGNE,2610,19350,741.4,248500662.0,Le Pays de Mortagne,20950.0,"2,2",85,"5,0","10,3",85.5
248600413,CA GRAND CHATELLERAULT,10980,56120,511.1,248600413.0,Grand Châtellerault,20000.0,"2,9",86,"12,2","22,0",79.1
248600447,CC DU PAYS LOUDUNAIS,3070,15940,519.2,248600447.0,Le Pays Loudunais,18590.0,"2,7",86,"10,9","23,1",78.9
248700189,CC DU PAYS DE SAINT YRIEIX,1990,8850,444.7,248700189.0,Le Pays de Saint-Yrieix,19470.0,"3,0",87,"10,1","21,6",85.2
248719262,CC GARTEMPE SAINT PARDOUX,750,3550,473.3,248719262.0,Gartempe - Saint-Pardoux,18630.0,"2,9",87,"12,1","24,5",84.3
248719288,CC DU VAL DE VIENNE,1690,11570,684.6,248719288.0,Le Val de Vienne,21990.0,"2,6",87,"5,7","12,1",85.7
248719312,CU LIMOGES METROPOLE,24440,140830,576.2,248719312.0,Limoges Métropole,20820.0,"3,4",87,"16,3","24,8",84.2
248719338,CC BRIANCE COMBADE,820,3760,458.5,248719338.0,Briance-Combade,19050.0,"2,8",87,"11,6","24,3",83.2
248719353,CC DES PORTES DE VASSIVIERE,860,3630,422.1,248719353.0,Les Portes de Vassivière,18500.0,"3,2",87,"15,1","28,7",79.4
248719361,CC DE NOBLAT,2280,8230,361.0,248719361.0,Noblat,20230.0,"2,8",87,"8,0","17,3",84.4
248900334,CA DU GRAND SENONAIS,7280,37430,514.1,248900334.0,Le Grand Sénonais,19850.0,"3,1",89,"15,5","26,7",76.1
248900383,CC DE L AGGLOMERATION MIGENNOISE,1550,9150,590.3,248900383.0,L'Agglomération Migennoise,18330.0,"2,8",89,"16,5","28,9",76.5
248900524,CC DE L AILLANTAIS,1340,6900,514.9,248900524.0,L'Aillantais,21260.0,"2,6",89,"6,7","14,5",81.5
248900664,CC DE LA VANNE ET DU PAYS D OTHE,1050,5540,527.6,248900664.0,La Vanne et du Pays d'Othe,20460.0,"2,7",89,"8,5","19,3",76.5
248900748,CC DU GATINAIS EN BOURGOGNE,2090,10930,523.0,248900748.0,Le Gâtinais en Bourgogne,21470.0,"2,6",89,"6,8","15,8",75.0
248900896,CC YONNE NORD,2850,15490,543.5,248900896.0,Yonne Nord,21190.0,"2,6",89,"6,5","16,2",76.4
248900938,CC DU JOVINIEN,2700,12910,478.1,248900938.0,Le Jovinien,19300.0,"3,2",89,"15,9","27,1",74.2
249000241,CC DU SUD TERRITOIRE,2270,14270,628.6,249000241.0,Le Sud Territoire,22410.0,"3,1",90,"8,9","16,9",74.3
249100074,CC DU PAYS DE LIMOURS (CCPL),3810,18780,492.9,249100074.0,Le Pays de Limours (CCPL),28980.0,"2,9",91,"5,0","5,6",85.8
249100157,CC DES DEUX VALLEES,1820,12860,706.6,249100157.0,Les Deux Vallées,25580.0,"2,8",91,"5,0","8,2",81.3
249100546,CC DU VAL D ESSONNE (CCVE),4760,40620,853.4,249100546.0,Le Val d'Essonne (CCVE),25720.0,"2,8",91,"5,0","9,7",81.4
249100553,CC ENTRE JUINE ET RENARDE (CCEJR),6390,18780,293.9,249100553.0,Entre Juine et Renarde (CCEJR),26610.0,"2,6",91,"5,0","6,9",81.4
249100595,CC LE DOURDANNAIS EN HUREPOIX (CCDH),3580,17670,493.6,249100595.0,Le Dourdannais en Hurepoix (CCDH),24580.0,"3,1",91,"6,5","12,6",81.6
249500109,CA DE CERGY PONTOISE,9800,126170,1287.4,249500109.0,Cergy-Pontoise,21400.0,"3,4",95,"13,9","24,6",73.4
249500430,CC SAUSSERON IMPRESSIONNISTES,2130,13400,629.1,249500430.0,Sausseron Impressionnistes,27640.0,"3,0",95,"5,0","7,6",83.8
249500455,CC DE LA VALLEE DE L OISE ET DES TROIS FORETS,9120,26190,287.2,249500455.0,La Vallée de l'Oise et des Trois Forêts,26240.0,"3,2",95,"5,7","11,2",81.3
249500489,CC DU HAUT VAL D OISE,4500,23530,522.9,249500489.0,Le Haut Val d'Oise,21080.0,"3,0",95,"11,8","22,1",74.4
249500513,CC DU VEXIN VAL DE SEINE,1350,11110,823.0,249500513.0,Le Vexin-Val de Seine,23700.0,"2,8",95,"5,9","12,0",81.6
249720053,CA DE L ESPACE SUD DE LA MARTINIQUE,14000,38420,274.4,249720053.0,L'Espace Sud de la Martinique,17820.0,"4,2",972,"25,9","38,6",29.0
249720061,CA DU CENTRE DE LA MARTINIQUE,30280,48730,160.9,249720061.0,Le Centre de la Martinique,18620.0,"4,3",972,"24,6","35,8",28.2
249740077,CA CIVIS (COMMUNAUTE INTERCOMMUNALE DES VILLES SOLIDAIRES),15550,98320,632.3,249740077.0,CIVIS (Communauté Intercommunale des VIlles Solidaires),14670.0,"4,3",974,"37,6","51,1",56.3
249740085,CA DU SUD,32520,65420,201.2,249740085.0,Le Sud,14120.0,"4,1",974,"39,4","53,6",55.0
249740093,CA INTERCOMMUNALE DE LA REUNION EST (CIREST),5940,61360,1033.0,249740093.0,Intercommunale de la Réunion Est (CIREST),13350.0,"3,8",974,"45,4","58,8",53.3
249740101,CA TERRITOIRE DE LA COTE OUEST (TCO),10980,115830,1054.9,249740101.0,Territoire de la Côte Ouest (TCO),15770.0,"4,5",974,"33,7","46,9",55.8
249740119,CA INTERCOMMUNALE DU NORD DE LA REUNION (CINOR),28020,110310,393.7,249740119.0,Intercommunale du Nord de la Réunion (CINOR),16530.0,"4,6",974,"34,0","45,5",58.8
