Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Nouvelle-Aquitaine,Corrèze,Département de la Corrèze ,Festival de la Vézère ,05/07/2022,16/08/2022,Musique,festival-vezere.com,05 55 23 25 09,,"Les lieux patrimoniaux accueillent la musique classique et l’opéra. Parmi eux, l'église d'Arnac Pompadour, la grange et le parc du château du Saillant et deux nouveaux espaces : les Jardins de Colette à Varetz et les ardoisières de Travassac. Le festival s'ouvre par concert-lecture avec Lambert Wilson et Jean-Philippe Collard autour de ""l’Humour de Proust"".","1.4549631,45.104401",,,
Nouvelle-Aquitaine,,Département de la Vienne ,Les Heures Vagabondes,08/07/2022,13/08/2022,Musique,lesheuresvagabondes.fr,05 49 00 55 75,,"Les artistes confirmés et les jeunes talents se rassemblent pour onze concerts gratuits. L'objectif de l'événement est de favoriser l'accès à la culture en milieu rural. La chanson française et francophone, la pop, l'électro, le rock et le reggae se diffusent avec Tiken Jah Fakoly, Cats on trees, Native, Les Négresses vertes, LEJ, Taïro, Bénabar, Barbara Pravi, Faut qu'ça guinche, Tibz et Tunay.","-0.105026,46.048269",,,
Nouvelle-Aquitaine,Pyrénées-Atlantiques,Bordes,Pyrène Festival,01/07/2022,02/07/2022,Musique,pyrenefestival.fr,,,"Deux soirées de concerts : la première est dédiée aux sonorités d'amérique latine et la seconde met le reggae à l'honneur. Ayo, La Dame Blanche, Miu Queiroz, Les Poupées Gonflées, Clinton Fearon, Skarra Mucci & Dub Akom, David Cairol et Dingwash sont attendus.","-0.297703,43.224766",,,
Nouvelle-Aquitaine,Charente-Maritime,La Rochelle,Les Francofolies,13/07/2022,17/07/2022,Musique,francofolies.fr,05 46 28 28 28,,"La scène française est à l'honneur pendant cinq jours au bord de la mer, entre la grande scène Jean-Louis Foulquier, le jardin Bobinec et de plus petits espaces. Avec Calogéro, Mika, Gaëtan Roussel, Asaf Avidan, Sofiane Pamart, Meskerem Mees, Fishbach, Zaho de Sagazan, Barbara Pravi, Coline Rio, Angèle, Juliette Armanet, Hoshi, Poupie, Orelsan, Roméo Elvis, Lujipeka, Clara Luciani, Julien Doré etc.","-1.24147,46.133163",,,
Nouvelle-Aquitaine,Charente-Maritime,Saintes,Festival de Saintes,16/07/2022,23/07/2022,Musique,festivaldesaintes.org,05 46 97 48 48,,"La plupart des concerts ont lieu à l’Abbaye aux Dames et dans les lieux patrimoniaux du territoire saintais. Parmi les concerts, les « Concertos pour le prince » de Bach par la formation Gli Incogniti sous la direction d'Amandine Beyer ; Lully, Rebel, Telemann et Bach sont interprétés par l'ensemble La Diane Française, dirigé Stéphanie-Marie Degand. Une place est laissée aux jeunes musiciens avec les compositeurs Dubois, Bax, Smit, Bruch et Debussy par le Trio Zerline ; Onslow et Dvořák par l'Ensemble La Balle et Beethoven, Saint-Saëns par l'Aralia trio. Pour célébrer les 50 ans du festival, la soirée de clôture est dédiée aux valses viennoises, danses hongroises et musiques traditionnelles tziganes. ","-0.7053341,45.703327",,,
Nouvelle-Aquitaine,Charente-Maritime,Saintes ,Coconut Music festival,08/09/2022,10/09/2022,Musique,coconutmusicfestival.org/,,,"Les découvertes musicales prennent place à l'Abbaye aux dames, le deuxième week-end de septembre. Hubert Lenoir, La Fève, Cassandra Jenkins, Davinhor, Sabrina Bellaouel, Meridian Brothers, Joviale sont conviés. Une programmation en journée hors de l'abbaye est également prévue. ","-0.6806129,45.7461819",,,
Nouvelle-Aquitaine,Charente-Maritime,Port d'Envaux,Les Fous Cavés,15/07/2022,16/07/2022,Musique,lesfouscaves.fr,,,"Les groupes expérimentés comme les découvertes musicales sont conviés. Dub, reggae, rock, électro, hip-hop, blues, cumbia sont au menu avec Jive me, Delgres, Lemon furia, Panda Dub, Ryon, Bisou, Ensemble national de reggae, Zoé sur le pavé et Sidi Wacho. ","-0.7088749,45.786683",,,
Nouvelle-Aquitaine,Corrèze,Brive-la-Gaillarde,Brive Festival,21/07/2022,24/07/2022,Musique,brivefestival.com,,,"Le parc des trois provinces accueille les Black Eyed Peas, Julien Doré, M, Kungs, Synapson, Clara Luciani, Calogero, Selah Sue, Gaëtan Roussel, Hatik, RIVO.","1.4549631,45.104401",,,
Nouvelle-Aquitaine,Charente-Maritime,Royan,Un violon sur le sable,20/07/2022,30/07/2022,Musique,violonsurlesable.com,,,"Sur la plage de la Grande Conche, une scène s'installe pour trois soirées de concerts gratuits. Le répertoire va de la musique classique, au jazz en passant par les musiques du monde et même la danse. La pianiste Khatia Buniatishvili, la violoniste Diana Tishchenko et le guitariste Thibaut Garcia sont aux côtés de Barbara Pravi et des danseurs étoiles Myriam Ould-Braham et Karl Paquette pour l'ouverture. La soprano Catherine Trottmann, le compositeur Yvan Cassar et le ténor Pene Pati font également partie des artistes invités. Une programmation en journée avec ""Un Violon sur la Ville"" est proposée dans le cadre du ""Off"".","-1.054461,45.612009",,,
Nouvelle-Aquitaine,Deux-Sèvres,Celles-sur-Belle et alentour,Les estivales d'ArtenetrA,19/07/2022,07/08/2022,Musique,artenetra.com,06 18 54 86 95,,"L’abbaye royale de Celle sur Belle, l'église de Vaussais, l’église de Verrines sous Celles, l'église Saint-Hilaire, l'église Saint-Pierre, l’église d'Azay-le Brulé accueillent notamment les concerts. La pianiste Anne Queffélec interprète Bach, Haendel, Schubert et le trio Vocacello anime un atelier découverte pour les enfants avant de jouer en soirée des extraits d’opéras de Bizet, d'Offenbach et de Massenet ou encore des mélodies de Poulenc, avec la mezzo-soprano Anaëlle Gregorutti, l'accordéoniste Elodie Soulard et Lucie Girard au violoncelle. ","-0.262935,46.200026",,,
Nouvelle-Aquitaine,Vienne,Civray,Au Fil du Son,28/07/2022,31/07/2022,Musique,aufilduson.com,,,"Louis Bertignac, Vitalic, Skip the use, Cali, NTO, Rilès, Gonzi, Danakil, Makoto San, Tagada Jones, Kanoé, Kalika, Olympe, Orelsan, Vald, Bigflo et Oli font partie des artistes qui se produisent cette année sur les bords de la Charente. ","0.27731,46.122487",,,
Nouvelle-Aquitaine,Lot,Gignac en Quercy,Ecaussysteme,29/07/2022,31/07/2022,Musique,ecaussysteme.com,,,"Sur la grande scène Slim Paul, The Limiñanas, Ben Harper, Eddy De Pretto, Vladimir Cauchemar, Solar Project, Suzane, La P'tite Fumée Ibrahim Maalouf, Orelsan, Angèle et Feu! Chatterton se croisent. Valjean, The Twin Souls, Café Brouillard, Zirah Maeri, Yarglaa, Sara Saphir comptent parmi les artistes invités du ""OFF"" et se produisent en journée pour des concerts gratuits. ","1.4091089,44.945728",,,
Nouvelle-Aquitaine,Pyrénées-Atlantiques,Biarritz,Biarritz Piano Festival,26/07/2022,12/08/2022,Musique,biarritzpianofestival.com/,05 59 22 44 66,,"L'idée est de mettre sur le devant de la scène des artistes parmi les plus créatifs et qui ont la volonté de transmettre leur art. Les pianistes attendus sont Anne Queffélec qui joue le concert d'ouverture, Tigran Hamasyan, pour la clôture, mais aussi le japonais Nobuyuki Tsujii, ou encore le letton Vestard Shimkus et Pavel Kolesnikov qui interprète les Variations Goldberg de Bach. En dehors du piano, le guitariste Thibault Cauvin présente son spectacle Estudios Sencillos de Leo Brouwer. En prime, une après-midi jazz au phare est programmée avec le trio de Marie Kruttli suivi d’un DJ set. ","-1.577167,43.4474271",,,
Nouvelle-Aquitaine,Gironde,Vertheuil ,Reggae Sun Ska,05/08/2022,07/08/2022,Musique,reggaesunska.com,,,"Au Domaine de Nodris accueille notamment Gaël Faye, Ska-P, Tryo, Tiken Jah Fakoly, Flox, Sara Lugo, Supa Mana, Lidiop, KT Gorique, Sopycal et Jaïa Rose. A noter, la bière bio SunSka fabriquée par la brasserie artisanale Naùera de Saint-Laurent en Médoc.","-0.8931599,45.232968",,,
Nouvelle-Aquitaine,Charente-Maritime,Saint-Clément-des-Baleines (Ile de Ré),Jazz au Phare,31/07/2022,04/08/2022,Musique,jazzauphare.com,07 86 67 18 29,,"Pas moins de 33 concerts sont annoncés sur les six scènes. La soirée d’ouverture à La Java des Baleines est dédiée au blues avec un hommage au trois ""kings"" de la guitare blues : B.B., Albert et Freddie. Le guitariste et chanteur Mister Tchang assure l'animation au côté de Cyril Babin (basse et choeurs), Christophe Beausset (batterie et choeurs), Benoit Ribière (orgue), Sylvain Tejerizo (saxophone ténor), Manu Pelletier (saxophone ténor et baryton). Sont également à l'affiche Earth Wind and Fire, Gilberto Gil, Jane Birkin et Rhoda Scott.","-1.5626689,46.219879",,,
Nouvelle-Aquitaine,Landes,Luxey,Musicalarue,29/07/2022,31/07/2022,Musique,musicalarue.com,05 58 08 05 14,,"Trois jours de spectacles et concerts avec 55 artistes sont programmés. La chanson francophone, les musiques actuelles et musiques du monde sont à l'honneur avec Angèle, Ibrahim Maalouf, Bernard Lavilliers, Fatal Bazooka, Rodrigo y Gabriela, Fatoumata Diawara, The Bloody Beetroots, les Têtes Raides, Mélissa Laveaux et Bachar Mar-Khalifé. ","-0.622555,44.170561",,,
Nouvelle-Aquitaine,Charente,Confolens,Festival de Confolens,09/08/2022,15/08/2022,Musique,festivaldeconfolens.com,05 45 84 00 77,,"Le festival est consacré aux musiques, danses et coutumes populaires du monde avec pas moins de 13 pays représentés lors de cette édition dont la France, la Bulgarie, l'Uruguay, la Slovaquie, l'Italie, le Canada, le Rwanda, le Népal, les Bahamas, l'Espagne, l'Allemagne, le Timor Oriental, Porto Rico. Les festivités ont lieu à l'église Saint-Maxime, au théâtre des ribières ou tout simplement dans le centre ville.  ","0.611464,45.988166",,,
Nouvelle-Aquitaine,Charente,Angoulême,Paper Art,15/05/2022,31/12/2022,Autres,https://maam.angouleme.fr,05 45 38 71 61,,"L'exposition présentée au musée du papier revient sur les 30 années d’acquisitions du lieu. L'occasion de (re)découvrir des oeuvres de papier réalisées par de très grands artistes. Parmi eux, le maître de l'origami Éric Joisel, Li Hongbo et ses bustes, les personnages de Cyrille Bartolini ou encore les oeuvres de Bernard Pras, Daniel Mar et Anne-Lise Koehler.","0.0996399,45.620013",,,
Nouvelle-Aquitaine,Charente,Angoulême,Musiques Métisses,03/06/2022,05/06/2022,Musique,http://www.musiques-metisses.com/,05 45 95 43 42,,"C'est sur le site des Chais Magelis que les concerts, rencontres littéraires, ateliers jeune public, expositions et même du yoga en musique prennent place. La programmation musicale comprend Gaël Faye, Lehmanns Brothers, Las Hermanas Caroni, Christine Salem et Arooj Aftab. Côté littérature, les autrices Lilia Hassaine et Nadia Nakhlé, l'écrivaine tunisienne Hella Feki et la romancière et journaliste turque Sedef Ecer sont notamment attendues. ","0.1100078,45.6458074",,,
Nouvelle-Aquitaine,Deux-Sèvres,Brioux-sur-Boutonne,Festival au Village,02/07/2022,09/07/2022,Théâtre / Arts de la rue / Cirque,festivalauvillage.free.fr,05 49 27 31 96,Christophe Frèrebeau - Tél : 05 49 27 57 95,"Du théâtre, du cirque, des lectures et des arts de rue sont proposés. Au programme : Dans ton cœur de la compagnie de cirque Akoreacro, Concerto pour deux clowns par les Rois Vagabonds, Phèdre par les Tréteaux de France ou encore Véro 1ère, Reine d’Angleterre par 26000 Couverts. La confrérie des Grumeuses d'or est composée d'une sommelière de Savigny-lès-Beaune et d'une metteuse en scène. L'idée ? Déboucher de bonnes  bouteilles de vin autour de la poésie et de la musique.","-0.254695,46.115677",,,
Nouvelle-Aquitaine,Dordogne,Sarlat,Festival des Jeux du Théâtre de Sarlat,18/07/2022,03/08/2022,Théâtre / Arts de la rue / Cirque,festival-theatre-sarlat.com,05 53 31 10 83,,"Tous les spectacles ont lieu en plein air dans quatre espaces de la ville : la place de la Liberté, le jardin des Enfeus, l’abbaye Sainte-Claire et le jardin du Plantier. Le public peut notamment découvrir La Honte, par la compagnie La divine comédie, mise en scène de Jean-Christophe Blondel. La pièce interroge les mécanismes de domination des hommes sur les femmes. Pourquoi les vieux qui n'ont rien à faire, traversent-ils au feu rouge ? est mis en scène par Thylda Barès. Un spectacle sur la vieillesse, sa routine et ses éclats. La compagnie Les 3 coups de Jarnac propose  Les Caprices de Marianne d'Alfred de Musset dans une version inédite.  ","1.1335961,44.8495909",,,
Nouvelle-Aquitaine,Dordogne,Périgueux,Mimos,06/07/2022,10/07/2022,Théâtre / Arts de la rue / Cirque,mimos.fr,05 53 53 18 71,,"Les arts du mime et du geste investissent les rues, les jardins et les salles de spectacles. Toutes les disciplines qui composent cet art sont représentées : mime, théâtre gestuel, performance, danse, cirque, marionnettes etc. """" est le fil rouge de la programmation. La compagnie L’Oubliée présente Horizon, création in situ de Raphaëlle Boitel dans et sur la cathédrale Saint-Front, tous les soirs du festival. Un Océan d'amour, de la Compagnie Salamandre s'inspire de la BD de Grégory Panaccione et Wilfrid Lupano pour du théâtre d’objet et de papier. Avec Lento e violento, la danseuse Valentina Cortese parle de solitude, d’errance, de doute et d'échec dans un spectacle de danse circassienne. ","0.6735409,45.173886",,,
Nouvelle-Aquitaine,Gironde,Libourne,Fest'arts,04/08/2022,06/08/2022,Théâtre / Arts de la rue / Cirque,theatreleliburnia.fr,05 57 74 13 14,,"La ville devient piétonne pendant trois jours et la bastide se transforme en scène de théâtre. Pas moins de 44 compagnies et artistes sont accueillis dont 16 de Nouvelle-Aquitaine et trois originaires du Pays Basque espagnol. Plus d'une centaine de représentations sont prévues, certaines sont payantes mais n'excèdent pas deux euros. ","-0.2631151,44.872827",,,
Nouvelle-Aquitaine,Haute-Vienne,Nexon,Multi-Pistes,30/06/2022,14/08/2022,Théâtre / Arts de la rue / Cirque,sirquenexon.com,05 55 00 98 36,05 55 00 73 53,"Le cirque contemporain, les musiques actuelles et les arts visuels investissent le parc du château de Nexon. Des spectacles, des ciné-concerts, des dessins-animés-concerts, deux expositions sont prévus. Les enfants et les adolescents ne sont pas en reste avec une programmation également pensée pour eux. ","1.1171561,45.616204",,,
Nouvelle-Aquitaine,Haute-Vienne,Limoges,Les Francophonies – Zébrures d'automne,21/09/2022,01/10/2022,Théâtre / Arts de la rue / Cirque,http://lesfrancophonies.fr/,05 55 10 90 10,"Patricia Lopez - tél. 06 11 36 16 03
patricialopezpresse@gmail.com

Cécile Morel - 06 82 31 70 90
cecileasonbureau@orange.fr","Archipel, c'est l'intutilé de cette édition. Sept spectacles ont lieu à l'intérieur dans les salles de Limoges et du département, dont Tafé Fanga, de l’autrice malienne Jeanne Diama mis en scène par Assitan Tangara, Anna, ces trains qui foncent sur moi de l’auteur québécois Steve Gagnon mis en scène par Vincent Goethals et L’Amour telle une cathédrale ensevelie de Guy Régis Junior. Le public se retrouve aussi sous les chapiteaux sur la place de la République pour des jeux, des spectacles et se restaurer.","1.146249,45.788675",,,
Nouvelle-Aquitaine,Gironde ,Médoc ,Les Estivales de Musique en Médoc,29/06/2022,15/07/2022,Musique,https://www.estivales-musique-medoc.com/,,,"De magnifiques propriétés vinicoles servent d'écrin à la musique : Château Lafite-Rothschild, Château Malleret, Château d'Agassac, Château Batailley, Château Léoville Poyferré, Château Lascombes et Château Branaire-Ducru. La programmation est entièrement dédiée à de jeunes lauréats de concours internationaux, avec la volonté de faire découvrir les prochains virtuoses de la musique classique. Le piano, le violon, le violoncelle, l'alto, le chant, la flûte, le hautbois, le basson, la clarinette, les percussions, comptent parmi les instruments représentés. Une dégustation des vins des châteaux hôtes est prévue à l'issue des représentations.","-0.03548960255084209,44.58999982892748",,,
