code_commune,code_dep_min,ROUSSEL,MÉLENCHON,MACRON,JADOT,DUPONT-AIGNAN,POUTOU,LASSALLE,HIDALGO,ARTHAUD,PÉCRESSE,LE PEN,ZEMMOUR
37172,37,65,496,978,153,75,25,59,77,12,108,531,124
53172,53,1,47,80,15,2,2,11,2,1,7,54,16
18172,18,43,173,256,20,22,10,25,15,12,35,308,63
41172,41,1,9,19,0,4,0,6,0,0,9,53,8
07172,07,25,193,372,54,32,13,58,37,11,91,421,94
22172,22,62,268,568,63,40,16,47,41,6,102,427,93
42172,42,20,142,190,63,13,4,22,8,2,35,125,45
29172,29,35,300,461,85,23,15,54,30,8,101,316,60
56172,56,24,239,522,76,38,9,74,20,12,78,474,62
19172,19,3,15,33,3,1,0,0,1,2,23,10,2
36172,36,13,42,87,7,11,8,21,7,1,20,96,21
04172,04,9,91,79,8,11,8,13,3,1,23,145,33
15172,15,2,7,26,0,2,0,10,0,0,6,13,2
43172,43,3,21,72,4,3,0,4,4,0,5,36,7
66172,66,130,1039,1465,226,121,43,289,139,37,214,2329,666
87172,87,5,17,54,1,2,0,12,2,0,5,39,11
82172,82,6,52,46,2,4,1,15,5,2,9,34,13
44172,44,208,2016,3285,766,153,62,165,273,51,400,1309,426
69172,69,10,47,150,43,17,2,14,4,2,32,130,42
05172,05,15,57,69,8,7,4,12,3,1,10,40,16
41173,41,57,202,505,33,48,15,43,21,6,158,608,126
62173,62,112,408,683,71,41,14,62,48,13,65,1297,152
80173,80,7,50,110,19,5,3,9,6,4,16,75,22
64173,64,6,11,24,4,0,2,15,3,0,7,14,3
02173,02,130,917,1176,123,115,34,106,57,30,152,1853,345
21173,21,8,42,160,12,8,5,8,5,1,14,94,32
14173,14,3,38,72,13,6,1,12,7,4,14,102,13
51173,51,2,8,18,2,9,1,2,0,1,9,32,3
27173,27,1,10,15,2,2,0,1,1,1,4,19,8
25173,25,0,7,17,3,6,1,3,0,1,14,36,11
39173,39,11,115,140,21,31,7,19,6,6,24,229,45
60173,60,10,76,81,10,10,0,8,3,2,11,98,36
57173,57,0,0,19,4,4,1,1,3,1,1,22,9
71173,71,7,25,36,6,3,1,2,2,2,10,53,10
59173,59,24,148,401,33,36,8,22,9,6,55,308,72
52173,52,0,4,14,1,1,0,10,0,1,5,32,0
54173,54,1,18,28,0,2,0,1,0,1,8,26,3
55173,55,1,0,16,0,0,0,0,0,0,2,10,5
31173,31,3,53,31,19,3,5,19,7,2,5,36,17
65173,65,3,38,31,5,1,1,20,5,1,7,11,8
77173,77,8,84,55,17,6,2,14,3,0,26,164,37
08173,08,16,132,251,25,14,9,23,10,8,33,370,48
88173,88,6,49,79,12,5,3,12,9,1,9,108,22
89173,89,8,40,37,15,4,1,7,0,4,16,109,22
33173,33,0,15,36,3,6,2,16,5,3,2,41,7
28173,28,12,107,280,62,19,6,22,6,4,40,200,57
01173,01,59,950,1552,348,167,33,129,70,25,190,795,360
63173,63,4,44,36,4,5,0,11,1,2,4,36,8
67173,67,11,113,379,49,18,6,21,8,5,38,105,71
11173,11,2,19,8,3,1,1,6,1,0,7,18,5
10173,10,6,32,96,14,9,1,6,4,1,16,112,28
45173,45,66,446,740,140,47,14,62,55,12,102,606,126
16173,16,6,18,20,3,5,2,7,1,2,1,33,5
76173,76,5,40,107,5,3,3,5,6,2,8,133,14
17173,17,7,11,41,7,5,3,13,1,0,7,54,4
53173,53,2,13,35,1,2,0,7,0,0,9,29,7
68173,68,15,239,385,109,66,14,52,9,9,64,323,115
32173,32,1,32,50,8,3,1,14,2,0,16,26,6
38173,38,3,42,36,11,3,6,13,4,1,2,29,11
46173,46,14,144,122,20,16,10,40,8,6,32,97,26
09173,09,6,63,26,5,5,0,13,7,0,4,30,7
72173,72,17,120,197,23,21,5,23,19,6,49,261,33
26173,26,8,87,151,30,23,9,20,9,6,28,149,42
40173,40,3,29,22,2,1,1,13,4,0,2,10,2
74173,74,14,138,775,88,67,14,77,17,3,228,408,273
35173,35,78,947,1747,344,55,30,74,80,19,170,647,190
03173,03,15,108,197,12,20,3,26,13,3,39,219,26
47173,47,15,92,93,4,11,6,25,2,1,14,125,53
30173,30,35,169,238,47,22,4,46,13,4,36,354,119
58173,58,1,7,20,2,2,1,10,2,0,8,31,2
81173,81,5,37,46,5,8,1,12,1,0,14,41,10
34173,34,10,255,187,51,23,9,34,16,6,31,223,54
73173,73,17,62,87,16,10,4,15,13,2,20,84,28
86173,86,6,42,85,11,6,3,19,3,9,20,155,12
2B173,2B,4,20,23,5,1,2,18,2,0,1,26,20
37173,37,18,65,129,7,12,5,20,9,5,27,131,32
18173,18,2,21,33,1,4,0,3,0,1,10,66,14
29173,29,37,273,491,78,24,19,54,25,7,46,286,49
56173,56,100,398,699,107,51,33,135,43,23,169,830,117
42173,42,5,19,52,4,7,0,16,5,2,19,61,24
07173,07,1,10,11,3,0,0,5,0,0,1,10,6
19173,19,9,26,47,2,2,0,8,4,2,29,34,27
36173,36,7,48,71,7,4,4,15,2,2,16,80,32
04173,04,8,101,152,15,11,3,48,2,2,32,176,53
15173,15,5,14,20,1,0,1,11,3,0,9,25,5
43173,43,6,16,25,2,2,0,9,2,0,9,7,7
66173,66,13,110,122,25,15,6,55,26,9,18,275,35
44173,44,31,249,392,92,21,13,30,25,8,49,255,49
48173,48,19,38,19,6,2,4,16,3,0,1,49,14
82173,82,16,98,108,22,17,3,42,16,3,9,207,58
69173,69,12,78,195,38,18,1,27,7,2,43,140,46
23173,23,0,16,15,3,2,1,6,1,1,4,28,8
05173,05,10,54,63,6,14,3,20,4,2,12,81,25
62174,62,30,119,168,20,16,9,21,5,10,25,281,43
64174,64,8,11,5,1,0,1,2,1,0,1,11,2
02174,02,6,50,100,18,15,4,11,6,5,9,172,26
76174,76,4,34,61,5,6,3,6,4,1,12,88,14
14174,14,64,485,1014,96,69,27,114,58,42,200,1029,151
91174,91,296,6662,2693,387,239,114,216,138,99,474,2441,731
70174,70,0,18,27,4,5,1,6,3,0,4,21,6
27174,27,18,123,200,21,21,10,27,11,9,25,261,57
51174,51,0,2,13,2,3,0,1,1,0,5,12,2
25174,25,1,9,36,4,4,0,10,3,2,11,55,9
39174,39,0,6,11,1,0,0,2,0,0,1,15,5
60174,60,4,19,15,1,3,2,2,1,0,3,45,9
57174,57,0,8,21,0,3,2,2,1,0,6,23,3
71174,71,2,27,33,7,5,0,15,2,1,14,19,9
59174,59,3,16,50,13,4,0,7,0,0,11,64,14
52174,52,0,2,6,2,4,0,1,0,0,3,12,6
54174,54,42,343,543,50,45,14,52,30,13,86,686,154
55174,55,0,3,17,0,4,0,1,1,0,2,14,1
50174,50,3,12,35,5,2,2,6,0,1,6,27,8
31174,31,11,81,87,8,3,2,45,15,1,9,69,21
65174,65,0,11,18,2,0,2,11,1,1,2,22,5
77174,77,6,55,65,7,11,3,9,5,2,25,113,24
24174,24,4,27,28,7,0,2,6,0,0,8,19,6
08174,08,23,179,327,30,25,11,34,18,10,55,429,80
88174,88,0,6,28,4,7,0,2,2,1,9,35,7
33174,33,7,117,222,16,18,4,35,7,5,47,190,56
17174,17,10,94,117,17,15,9,24,0,4,28,144,18
01174,01,0,18,25,11,2,3,11,1,0,4,20,13
63174,63,7,20,24,4,2,3,11,1,0,4,15,4
67174,67,10,74,190,23,20,8,11,6,6,16,309,35
49174,49,11,111,192,30,11,6,17,11,13,27,267,26
10174,10,2,10,31,2,3,0,4,0,0,8,41,3
45174,45,2,20,40,2,5,2,6,4,2,15,45,15
16174,16,10,51,89,8,4,2,18,3,0,12,107,22
38174,38,13,111,160,26,26,1,19,13,5,29,175,51
19174,19,4,28,38,8,5,1,4,1,1,7,11,2
32174,32,8,19,30,3,10,3,23,1,1,7,33,9
68174,68,13,131,271,43,26,15,34,13,8,34,348,81
80174,80,0,8,22,0,5,0,1,0,0,1,13,4
11174,11,1,7,13,2,0,1,3,3,0,1,15,0
69174,69,4,43,127,14,3,1,33,2,1,29,91,27
46174,46,3,24,29,8,6,0,24,4,2,11,26,8
09174,09,14,51,32,13,8,0,10,12,2,6,61,7
72174,72,0,7,15,4,2,0,3,2,0,4,14,2
26174,26,8,107,159,31,21,7,23,9,12,20,182,35
40174,40,0,6,14,3,0,0,18,1,0,3,10,0
79174,79,85,882,881,197,53,38,82,82,25,129,692,123
35174,35,12,60,114,16,9,0,6,1,1,13,109,11
03174,03,19,83,158,20,17,5,39,6,3,36,161,38
47174,47,14,88,112,16,9,1,36,9,4,24,125,50
30174,30,20,165,195,31,28,12,38,19,3,35,202,93
81174,81,6,68,54,10,11,0,29,12,1,21,108,20
58174,58,1,15,13,6,3,1,12,2,2,3,34,7
34174,34,6,97,84,14,8,5,22,10,0,22,193,58
2A174,2A,2,9,5,1,0,1,27,1,0,3,22,5
74174,74,4,61,79,21,19,9,15,2,2,19,104,45
86174,86,114,602,907,124,82,40,108,63,23,100,1117,159
37174,37,12,62,123,15,9,6,16,9,4,25,147,20
12174,12,52,361,748,108,43,11,101,64,8,111,400,108
18174,18,1,22,36,6,5,0,8,4,2,7,25,3
53174,53,13,70,181,23,12,5,18,12,3,19,168,19
85174,85,9,52,129,10,10,3,6,6,2,20,121,28
07174,07,11,50,50,9,8,3,17,9,4,6,92,19
29174,29,116,960,1232,237,71,41,136,94,37,150,738,141
56174,56,36,223,594,58,32,18,41,30,9,65,493,79
22174,22,20,72,118,8,17,10,17,8,4,29,170,22
42174,42,7,86,211,29,18,4,32,6,1,28,218,84
41174,41,2,16,38,4,9,1,3,0,2,6,32,11
36174,36,4,39,61,4,2,1,20,6,1,19,43,13
04174,04,3,19,30,6,6,2,6,2,1,7,36,19
15174,15,3,9,50,9,2,1,24,2,0,37,52,6
43174,43,18,107,118,23,9,5,43,17,2,48,180,34
66174,66,24,268,254,48,32,16,92,30,12,47,565,161
44174,44,23,226,382,66,33,17,50,21,8,54,369,57
87174,87,42,145,217,33,8,3,62,16,8,41,187,40
48174,48,0,6,20,2,2,0,14,0,0,19,36,7
82174,82,7,23,37,4,2,0,24,3,0,20,50,21
23174,23,8,62,67,7,9,5,24,5,1,12,97,27
05174,05,9,110,61,24,11,0,15,8,3,4,71,23
62175,62,2,18,34,1,2,0,0,0,0,9,32,3
64175,64,2,22,26,4,2,0,19,2,0,2,21,7
02175,02,2,6,27,4,2,1,2,0,2,6,39,7
21175,21,2,10,33,8,1,0,1,0,1,4,45,11
76175,76,3,13,44,6,7,0,2,3,1,21,61,2
14175,14,7,30,44,12,2,5,7,0,2,8,26,13
91175,91,17,175,288,52,32,6,28,17,13,59,197,66
70175,70,3,10,22,5,4,0,4,1,1,3,37,1
51175,51,2,16,35,3,1,1,5,1,1,5,43,10
25175,25,0,1,16,1,3,1,1,0,0,3,29,10
39175,39,1,8,12,0,3,2,6,0,0,2,12,7
60175,60,141,5307,1466,162,102,55,93,128,82,174,1442,302
57175,57,2,32,36,8,3,1,10,1,0,5,43,8
71175,71,1,16,28,12,3,1,5,2,0,6,77,20
59175,59,5,25,64,6,6,0,6,1,1,15,50,11
52175,52,3,11,51,9,6,1,5,2,1,3,121,9
54175,54,4,33,37,7,7,2,8,0,2,8,99,12
55175,55,6,12,35,3,2,0,5,0,2,7,47,8
50175,50,1,19,38,3,2,2,13,1,3,6,48,9
31175,31,11,65,75,10,4,3,48,16,4,20,116,28
77175,77,35,301,477,83,47,10,41,20,6,113,437,123
65175,65,4,5,11,0,2,1,5,1,1,1,15,4
08175,08,3,32,25,1,2,2,6,1,1,9,46,7
88175,88,5,54,81,11,3,2,13,12,2,20,93,25
89175,89,0,5,34,1,5,0,3,3,0,9,33,4
38175,38,60,388,563,122,41,16,52,30,1,65,520,93
33175,33,16,96,72,19,4,6,33,4,6,5,164,21
17175,17,13,44,76,9,6,3,14,11,0,20,130,18
01175,01,27,64,137,20,12,9,23,7,7,25,143,22
63175,63,3,24,40,2,5,0,23,7,3,8,34,5
11175,11,11,44,78,7,3,3,17,4,1,11,81,42
10175,10,1,9,30,3,2,1,10,1,1,10,27,8
45175,45,36,115,369,49,25,8,34,15,1,70,216,90
28175,28,3,25,34,1,5,1,3,0,0,10,27,3
32175,32,1,18,30,9,2,2,20,4,2,5,24,3
68175,68,13,235,326,58,44,10,49,16,5,39,250,52
24175,24,10,50,54,7,3,1,12,3,1,14,49,9
85175,85,10,36,109,14,11,5,18,5,2,17,88,16
46175,46,17,180,180,35,14,11,38,22,3,25,109,31
72175,72,20,121,284,26,28,8,20,21,6,49,298,61
09175,09,1,19,6,1,1,0,7,1,1,0,18,6
26175,26,1,60,36,9,5,3,6,1,0,1,21,5
40175,40,5,29,97,5,3,0,39,8,4,15,69,23
74175,74,2,31,36,7,6,1,2,0,0,6,43,15
79175,79,7,56,56,10,8,1,18,2,1,17,71,20
35175,35,10,113,201,21,15,7,15,15,3,21,171,24
03175,03,6,34,38,2,6,0,15,2,1,7,54,12
47175,47,36,286,344,54,38,10,117,41,7,90,373,106
58175,58,5,18,21,2,3,0,4,2,0,7,31,9
30175,30,4,34,29,10,1,0,8,3,0,4,20,6
81175,81,3,41,36,11,3,1,35,4,2,13,66,15
73175,73,7,17,26,7,4,0,3,2,0,1,28,9
34175,34,5,49,25,12,3,3,6,2,0,3,17,14
86175,86,6,37,40,14,8,2,9,1,2,5,62,8
2B175,2B,1,11,26,5,0,3,7,1,1,11,17,7
37175,37,3,140,231,39,24,10,35,18,8,34,191,56
12175,12,2,18,30,2,1,1,10,2,0,15,21,16
18175,18,4,57,76,5,9,3,15,8,3,13,106,31
53175,53,25,125,324,50,9,9,19,12,9,35,151,31
41175,41,10,84,155,25,15,7,26,10,4,14,212,49
07175,07,6,7,7,7,2,0,8,0,1,2,6,4
29175,29,37,270,347,40,14,25,63,22,4,51,272,37
56175,56,59,378,790,173,73,26,88,50,13,106,604,136
22175,22,16,181,321,35,12,11,32,26,9,34,272,36
42175,42,12,121,222,40,19,6,35,15,4,29,233,42
19175,19,3,14,16,4,4,2,4,1,0,3,15,8
36175,36,5,24,44,1,7,2,11,1,2,6,75,10
15175,15,19,62,166,19,4,3,48,11,4,67,175,58
43175,43,3,11,28,3,6,1,11,1,0,3,43,8
66175,66,46,236,426,60,51,20,67,24,10,77,625,186
44175,44,65,540,949,178,59,32,106,39,23,155,720,161
48175,48,4,15,40,2,3,0,11,0,0,11,28,7
82175,82,4,18,58,0,2,1,11,2,1,6,46,20
04175,04,0,20,7,1,1,4,8,0,0,3,12,1
69175,69,20,211,414,45,43,7,41,22,7,89,322,76
23175,23,5,31,18,2,0,1,2,2,0,1,18,3
16175,16,13,105,202,36,17,2,51,7,4,33,195,34
62176,62,7,29,141,9,10,2,10,2,1,14,152,21
80176,80,4,8,29,5,4,2,7,1,3,5,69,8
64176,64,1,15,23,1,0,0,21,1,0,3,22,9
02176,02,1,10,16,1,2,1,4,1,0,5,60,8
21176,21,3,10,23,9,3,4,1,0,0,6,16,13
76176,76,8,34,42,5,8,1,7,2,1,13,73,9
95176,95,279,3134,4055,698,216,63,264,163,39,842,2064,879
70176,70,0,14,19,1,5,1,10,1,1,9,42,11
51176,51,0,11,19,2,2,1,1,0,2,9,31,5
27176,27,0,15,17,2,4,3,3,2,0,6,50,14
25176,25,4,21,49,9,7,1,9,4,0,10,50,6
39176,39,11,56,65,15,7,1,11,4,6,20,103,10
60176,60,209,1673,1741,312,180,58,176,75,55,288,2215,533
57176,57,7,141,272,33,29,12,47,15,9,43,317,86
71176,71,90,680,895,60,74,50,111,81,37,139,1070,186
59176,59,6,17,52,5,7,2,6,2,3,6,106,13
54176,54,16,100,163,13,12,6,23,7,8,21,217,23
31176,31,4,13,25,1,0,0,17,4,1,5,40,11
77176,77,26,280,288,48,48,11,37,16,13,120,456,140
24176,24,0,12,5,1,0,0,4,0,0,3,3,1
65176,65,2,7,16,3,2,0,14,1,0,5,16,8
89176,89,2,16,18,5,6,1,6,1,2,1,24,6
88176,88,3,44,53,3,5,5,15,4,2,19,99,25
08176,08,0,1,16,0,1,1,2,0,0,0,13,5
61176,61,3,5,31,3,0,0,4,2,0,7,30,13
38176,38,25,189,451,82,42,7,32,19,6,73,382,111
33176,33,11,31,40,11,2,3,14,0,0,8,67,31
17176,17,1,9,18,0,2,0,2,1,0,6,17,5
35176,35,92,827,1292,226,95,48,113,102,30,171,1092,169
67176,67,17,217,538,95,87,21,54,28,17,93,800,134
63176,63,2,12,31,0,0,0,9,7,0,8,19,3
10176,10,4,9,15,3,3,0,1,1,0,6,39,8
11176,11,0,14,7,1,0,1,1,1,0,1,9,10
45176,45,5,25,43,1,4,0,7,4,1,12,81,29
50176,50,2,24,61,2,3,3,17,6,2,3,62,7
82176,82,13,88,127,19,12,4,50,12,1,14,160,77
23176,23,118,589,650,77,44,21,111,85,10,138,621,130
16176,16,2,30,70,3,5,2,9,6,4,7,61,1
32176,32,0,5,43,4,1,1,9,3,0,6,16,7
68176,68,2,21,44,7,15,2,12,0,1,8,73,23
28176,28,11,59,73,7,9,7,11,6,2,22,115,18
49176,49,55,483,1055,152,62,11,64,37,23,153,589,130
72176,72,39,304,651,49,59,18,45,30,33,171,745,133
53176,53,5,25,89,10,8,5,13,2,3,20,98,9
46176,46,18,114,91,16,10,2,27,11,6,20,97,24
09176,09,9,54,67,1,3,1,23,6,2,9,81,21
26176,26,22,195,257,53,29,6,33,17,5,49,227,64
40176,40,4,10,21,2,2,1,10,1,0,1,9,3
74176,74,13,159,549,92,28,1,25,11,0,131,130,118
30176,30,5,46,20,6,0,3,12,2,3,5,43,10
81176,81,2,11,23,5,2,0,12,0,0,2,11,0
47176,47,0,13,33,8,1,1,10,1,0,5,20,13
58176,58,12,71,95,14,7,7,16,4,4,22,84,18
73176,73,4,70,123,39,31,6,23,3,4,46,97,25
03176,03,10,51,106,18,13,5,14,1,2,13,100,25
34176,34,33,316,459,80,45,18,87,43,5,76,550,159
79176,79,18,75,123,18,10,7,15,10,5,30,108,22
2B176,2B,3,9,27,1,0,0,4,2,0,5,12,9
37176,37,4,91,185,18,16,5,18,9,3,21,233,43
86176,86,6,24,11,3,3,1,3,4,0,6,12,0
12176,12,158,1282,1804,262,99,51,319,194,20,381,1003,321
18176,18,13,40,59,9,3,2,6,7,1,10,84,25
41176,41,9,50,126,6,5,5,14,9,5,35,132,44
85176,85,15,101,251,36,14,6,37,24,5,46,127,31
07176,07,2,35,13,7,1,1,3,4,0,12,18,9
29176,29,41,201,406,51,27,26,59,22,10,77,222,48
56176,56,110,767,1322,253,84,43,86,79,24,147,796,182
22176,22,156,731,1319,195,66,44,107,86,36,140,1076,157
42176,42,25,166,389,48,21,12,45,20,10,69,364,62
19176,19,37,139,158,27,5,18,53,32,7,60,148,31
36176,36,7,52,110,6,5,0,16,5,1,20,88,38
15176,15,2,18,32,8,3,0,19,3,0,24,53,10
66176,66,33,284,358,49,45,14,76,36,11,41,833,193
44176,44,134,492,476,97,39,21,48,50,29,49,554,59
48176,48,6,39,17,12,2,0,6,1,0,3,4,2
87176,87,14,116,83,14,11,6,29,21,2,12,116,19
04176,04,0,20,36,2,1,0,5,1,0,7,27,6
69176,69,57,439,876,160,70,10,74,39,19,142,565,230
05176,05,6,35,37,6,8,0,14,2,0,6,36,14
62177,62,11,63,147,5,7,8,28,6,4,21,187,34
80177,80,7,60,82,8,13,3,9,0,6,9,184,22
64177,64,9,75,109,13,5,2,87,8,0,12,90,24
02177,02,1,15,29,0,3,2,0,1,0,2,23,8
21177,21,1,15,34,6,11,0,9,2,1,3,32,15
76177,76,3,16,52,4,6,1,5,1,2,8,57,18
14177,14,11,60,191,21,13,6,19,8,2,22,147,34
95177,95,10,113,154,43,13,2,21,8,5,41,200,69
70177,70,8,40,82,3,9,3,11,2,1,23,139,26
27177,27,8,47,74,11,15,4,8,5,1,12,107,18
51177,51,1,8,67,7,2,0,3,1,0,5,28,9
60177,60,2,21,46,6,4,9,6,2,4,7,100,20
25177,25,2,16,22,1,1,1,2,0,0,6,39,9
57177,57,31,187,370,45,44,10,35,29,9,65,465,106
71177,71,15,71,125,5,15,2,17,3,0,19,145,20
59177,59,14,70,105,6,11,4,16,5,7,22,177,25
52177,52,11,31,65,11,3,2,20,4,4,23,222,37
54177,54,0,16,23,4,8,0,2,3,1,7,70,7
55177,55,0,2,11,1,1,0,3,1,0,0,16,2
50177,50,3,37,65,2,3,4,17,6,2,6,72,8
31177,31,4,14,18,1,0,1,18,7,1,2,12,8
24177,24,13,83,89,16,7,3,27,10,1,18,134,40
77177,77,15,107,188,33,30,1,24,7,1,34,155,58
89177,89,3,9,9,4,1,1,1,1,1,0,19,0
65177,65,0,15,40,3,2,1,12,2,0,4,26,2
33177,33,32,217,300,31,27,14,80,21,6,48,539,133
28177,28,8,64,110,13,13,1,5,6,0,27,128,30
01177,01,3,51,24,6,2,2,9,1,0,1,28,7
67177,67,2,34,125,15,16,5,19,5,0,15,153,38
39177,39,14,124,169,29,19,4,26,15,3,38,148,37
04177,04,0,11,21,0,0,0,1,0,0,3,7,0
63177,63,13,79,49,12,7,1,20,6,4,12,72,5
10177,10,1,7,32,5,7,0,3,3,1,8,33,7
11177,11,2,9,3,2,2,2,1,0,0,1,6,2
88177,88,7,53,79,11,14,4,19,7,4,15,93,24
38177,38,1,13,12,10,2,0,6,2,0,11,17,7
35177,35,73,608,1236,245,54,23,68,74,23,106,412,127
53177,53,2,20,79,7,6,1,4,3,2,4,38,3
45177,45,0,12,33,5,4,0,4,1,0,7,44,3
16177,16,3,6,25,3,3,1,2,1,0,8,23,8
32177,32,6,12,21,3,5,0,18,2,1,2,16,3
68177,68,15,141,236,56,59,11,26,11,2,30,289,70
17177,17,2,9,10,0,0,1,7,4,1,0,29,3
41177,41,5,13,38,4,5,0,2,0,1,10,42,9
85177,85,23,137,170,29,15,8,23,17,4,37,236,67
46177,46,11,81,94,17,9,5,42,17,1,21,46,26
09177,09,14,57,25,0,3,2,12,2,3,3,50,18
72177,72,2,38,54,4,8,2,5,1,0,6,49,18
26177,26,4,86,113,16,15,0,11,9,7,15,101,28
40177,40,6,32,80,4,3,0,24,21,1,16,31,16
74177,74,10,86,137,59,37,3,21,8,2,26,138,44
79177,79,2,22,30,4,3,1,0,1,2,7,28,5
47177,47,4,16,27,1,1,3,15,0,0,5,31,9
30177,30,20,73,103,15,15,5,16,4,1,14,155,33
81177,81,5,39,73,10,7,3,40,3,1,17,86,14
58177,58,5,30,43,7,2,0,13,2,1,17,54,9
73177,73,7,37,41,8,2,1,9,9,1,8,42,6
03177,03,15,24,43,1,5,0,17,2,1,9,68,12
34177,34,5,46,65,18,7,2,9,11,0,16,59,17
86177,86,85,536,996,134,71,43,81,64,22,149,723,131
2B177,2B,2,22,20,4,3,1,8,3,1,1,6,7
37177,37,20,50,104,9,17,5,11,10,1,15,139,17
12177,12,13,87,193,16,15,5,66,6,1,44,170,64
18177,18,0,5,8,1,1,1,3,1,0,0,9,1
07177,07,6,68,147,18,27,6,16,8,1,23,180,26
29177,29,69,448,963,161,56,17,88,48,18,130,487,111
56177,56,95,861,1407,263,97,52,193,84,29,202,1255,265
22177,22,23,172,240,40,13,10,44,34,4,31,195,34
42177,42,38,194,410,43,21,10,44,28,11,57,483,126
19177,19,7,12,16,3,2,1,14,5,0,7,32,8
36177,36,10,30,61,5,11,1,11,2,0,9,40,9
23177,23,21,178,155,21,25,11,37,21,7,41,149,35
43177,43,39,330,495,77,49,23,90,36,12,101,651,172
66177,66,13,159,177,24,23,10,38,13,3,19,356,85
48177,48,7,20,51,3,3,0,32,5,3,18,68,15
87177,87,18,247,298,43,20,13,63,22,11,44,318,54
82177,82,6,16,21,4,1,1,8,3,0,8,24,10
69177,69,18,244,412,88,48,7,29,23,13,59,278,81
05177,05,8,53,126,17,12,4,19,3,1,29,116,46
62178,62,250,1604,1816,177,145,81,150,103,71,141,5427,377
64178,64,7,39,60,12,4,1,64,16,0,12,61,7
02178,02,1,6,22,1,2,0,0,0,1,5,29,7
76178,76,76,781,440,51,28,18,47,32,16,50,552,79
51178,51,0,4,22,0,3,1,3,0,0,3,23,4
39178,39,0,11,16,3,2,1,4,0,1,5,19,6
25178,25,3,9,19,2,0,2,5,3,0,11,26,3
60178,60,18,235,414,46,50,11,40,16,13,74,800,85
57178,57,3,20,68,5,6,0,16,0,3,9,82,17
71178,71,11,94,187,21,19,2,24,8,2,25,132,37
59178,59,444,4627,4042,612,239,102,225,262,89,558,4758,989
52178,52,6,16,30,8,6,0,5,1,1,10,96,17
54178,54,1,7,17,0,5,0,2,3,1,5,29,7
55178,55,0,18,29,1,6,1,5,0,0,7,42,2
31178,31,0,36,21,1,3,1,22,4,0,3,35,13
77178,77,11,60,76,7,6,2,9,1,0,24,72,28
50178,50,25,190,236,49,14,5,35,23,10,37,179,59
08178,08,1,1,32,1,5,1,2,0,0,6,51,7
65178,65,1,3,8,3,0,0,4,0,0,1,5,0
33178,33,7,51,66,6,6,1,36,5,0,14,77,16
28178,28,7,19,71,9,7,2,6,3,0,8,61,14
17178,17,1,5,10,4,0,1,9,0,0,2,15,1
67178,67,0,21,45,6,7,4,9,0,2,3,70,12
63178,63,240,1475,2257,352,155,66,350,147,54,346,1804,507
10178,10,4,22,42,0,4,1,7,2,1,8,65,20
70178,70,8,37,63,6,8,5,15,2,3,7,162,23
61178,61,0,5,15,0,2,2,0,1,0,6,8,4
73178,73,14,106,65,39,5,4,8,5,1,16,90,18
18178,18,11,15,26,4,5,3,6,0,2,10,59,4
11178,11,11,126,162,9,14,8,40,25,4,19,221,58
45178,45,7,84,184,15,20,2,25,7,5,22,247,34
16178,16,3,18,30,4,4,4,7,3,0,6,40,9
32178,32,2,4,22,0,1,0,6,3,0,1,5,8
68178,68,7,105,160,38,29,7,23,4,4,16,211,36
41178,41,0,8,15,0,1,1,0,0,1,1,17,5
85178,85,86,677,2133,301,112,44,150,79,25,240,1033,223
88178,88,27,207,426,68,28,4,28,21,6,51,327,58
49178,49,11,48,175,24,16,4,28,9,3,25,139,20
46178,46,10,36,43,5,3,3,15,1,1,5,41,15
72178,72,3,16,23,3,1,5,6,3,1,5,34,5
09178,09,1,4,9,0,0,0,2,0,0,3,4,1
40178,40,11,63,139,14,11,1,34,16,0,15,95,30
26178,26,18,149,58,11,10,4,19,14,2,7,39,12
74178,74,7,76,97,31,17,3,19,8,0,20,144,31
47178,47,6,44,59,4,3,3,16,3,2,19,85,16
03178,03,10,19,41,3,2,1,13,3,0,14,52,13
30178,30,17,124,175,21,23,5,40,9,2,41,356,105
81178,81,8,52,43,9,4,1,21,5,1,9,53,18
58178,58,2,12,23,0,3,1,10,0,0,7,46,14
34178,34,87,297,310,41,30,8,74,34,6,45,688,143
35178,35,22,195,291,42,25,8,26,21,7,27,249,36
86178,86,44,298,548,75,32,15,86,40,9,63,317,67
2B178,2B,1,7,23,15,2,0,11,0,1,5,8,9
37178,37,13,55,133,7,11,3,18,7,6,21,95,20
12178,12,8,65,59,14,4,2,15,12,1,10,70,13
53178,53,2,14,58,5,5,0,6,0,1,9,47,5
29178,29,91,627,1406,221,90,49,141,79,32,254,1037,219
22178,22,23,191,248,40,17,10,37,17,3,23,211,45
07178,07,9,97,60,10,5,6,14,4,2,8,103,22
56178,56,179,1211,2328,378,123,68,177,131,57,366,1362,389
42178,42,7,67,165,19,20,2,18,2,4,35,181,45
19178,19,32,104,128,21,19,4,42,18,2,40,172,37
23178,23,2,30,35,1,3,1,5,4,1,11,24,5
36178,36,5,29,34,4,6,6,9,3,2,4,59,23
15178,15,1,13,14,7,1,0,9,4,1,8,31,1
43178,43,4,43,38,4,3,2,19,0,0,11,32,15
04178,04,27,254,154,31,22,7,30,13,5,34,201,71
66178,66,31,256,283,44,24,9,64,30,6,43,460,116
44178,44,43,325,497,100,39,23,38,35,14,64,314,97
