LibSubCom,code_commune,CodNuaListe,NbVoix,score
Nérac,47195,LRN,1020,30.59
Nérac,47195,LUDI,749,22.47
Nérac,47195,LLR,753,22.59
Le Passage,47201,LMDM,151,3.61
Le Passage,47201,LSOC,940,22.49
Le Passage,47201,LUDI,3088,73.89
Pont-du-Casse,47209,LDIV,12,0.57
Pont-du-Casse,47209,LSOC,439,20.87
Pont-du-Casse,47209,LDVC,2,0.1
Pont-du-Casse,47209,LREM,1650,78.46
Pujols,47215,LUC,431,23.54
Pujols,47215,LUC,439,23.98
Pujols,47215,LFI,448,24.47
Pujols,47215,LREM,480,26.22
Pujols,47215,LECO,33,1.8
Sainte-Livrade-sur-Lot,47252,LUC,448,17.27
Sainte-Livrade-sur-Lot,47252,LREM,530,20.43
Sainte-Livrade-sur-Lot,47252,LVEC,136,5.24
Sainte-Livrade-sur-Lot,47252,LRN,595,22.94
Sainte-Livrade-sur-Lot,47252,LMDM,16,0.62
Sainte-Livrade-sur-Lot,47252,LUC,444,17.12
Sainte-Livrade-sur-Lot,47252,LUDI,425,16.38
Tonneins,47310,LDVD,349,9.08
Tonneins,47310,LDVG,414,10.78
Tonneins,47310,LDVC,20,0.52
Tonneins,47310,LRN,1751,45.58
Tonneins,47310,LUC,1308,34.04
Villeneuve-sur-Lot,47323,LFI,3351,32.91
Villeneuve-sur-Lot,47323,LLR,3199,31.42
Villeneuve-sur-Lot,47323,LREM,3633,35.68
Agen,47001,LREM,5685,52.77
Agen,47001,LUC,5088,47.23
Aiguillon,47004,LECO,14,0.8
Aiguillon,47004,LEXG,22,1.25
Aiguillon,47004,LMDM,49,2.8
Aiguillon,47004,LDVG,272,15.52
Aiguillon,47004,LDVD,237,13.52
Aiguillon,47004,LUDI,895,51.06
Aiguillon,47004,LSOC,264,15.06
Boé,47031,LSOC,241,9.14
Boé,47031,LVEC,244,9.26
Boé,47031,LECO,2,0.08
Boé,47031,LREM,913,34.64
Boé,47031,LRDG,195,7.4
Boé,47031,LRN,1041,39.49
Bon-Encontre,47032,LLR,1458,47.68
Bon-Encontre,47032,LREM,1600,52.32
Casteljaloux,47052,LLR,1075,46.72
Casteljaloux,47052,LREM,1199,52.11
Casteljaloux,47052,LMDM,27,1.17
Foulayronnes,47100,LDVG,607,23.21
Foulayronnes,47100,LLR,1938,74.11
Foulayronnes,47100,LMDM,70,2.68
Fumel,47106,LMDM,89,3.92
Fumel,47106,LREM,2179,96.08
Layrac,47145,LUDI,774,41.73
Layrac,47145,LRN,1081,58.27
Marmande,47157,LREM,1910,24.91
Marmande,47157,LDVC,31,0.4
Marmande,47157,LEXD,94,1.23
Marmande,47157,LRN,2319,30.25
Marmande,47157,LECO,47,0.61
Marmande,47157,LLR,1682,21.94
Marmande,47157,LUC,1584,20.66
Nérac,47195,LEXD,51,1.53
Nérac,47195,LDIV,12,0.36
Nérac,47195,LUC,749,22.47
Nérac,47195,LRN,1020,30.59
Nérac,47195,LUDI,749,22.47
Nérac,47195,LLR,753,22.59
Le Passage,47201,LMDM,151,3.61
Le Passage,47201,LSOC,940,22.49
Le Passage,47201,LUDI,3088,73.89
Pont-du-Casse,47209,LDIV,12,0.57
Pont-du-Casse,47209,LSOC,439,20.87
Pont-du-Casse,47209,LDVC,2,0.1
Pont-du-Casse,47209,LREM,1650,78.46
Pujols,47215,LUC,431,23.54
Pujols,47215,LUC,439,23.98
Pujols,47215,LFI,448,24.47
Pujols,47215,LREM,480,26.22
Pujols,47215,LECO,33,1.8
Sainte-Livrade-sur-Lot,47252,LUC,448,17.27
Sainte-Livrade-sur-Lot,47252,LREM,530,20.43
Sainte-Livrade-sur-Lot,47252,LVEC,136,5.24
Sainte-Livrade-sur-Lot,47252,LRN,595,22.94
Sainte-Livrade-sur-Lot,47252,LMDM,16,0.62
Sainte-Livrade-sur-Lot,47252,LUC,444,17.12
Sainte-Livrade-sur-Lot,47252,LUDI,425,16.38
Tonneins,47310,LDVD,349,9.08
Tonneins,47310,LDVG,414,10.78
Tonneins,47310,LDVC,20,0.52
Tonneins,47310,LRN,1751,45.58
Tonneins,47310,LUC,1308,34.04
Villeneuve-sur-Lot,47323,LFI,3351,32.91
Villeneuve-sur-Lot,47323,LLR,3199,31.42
Villeneuve-sur-Lot,47323,LREM,3633,35.68
Agen,47001,LREM,5685,52.77
Agen,47001,LUC,5088,47.23
Aiguillon,47004,LECO,14,0.8
Aiguillon,47004,LEXG,22,1.25
Aiguillon,47004,LMDM,49,2.8
Aiguillon,47004,LDVG,272,15.52
Aiguillon,47004,LDVD,237,13.52
Aiguillon,47004,LUDI,895,51.06
Aiguillon,47004,LSOC,264,15.06
Boé,47031,LSOC,241,9.14
Boé,47031,LVEC,244,9.26
Boé,47031,LECO,2,0.08
Boé,47031,LREM,913,34.64
Boé,47031,LRDG,195,7.4
Boé,47031,LRN,1041,39.49
Bon-Encontre,47032,LLR,1458,47.68
Bon-Encontre,47032,LREM,1600,52.32
Casteljaloux,47052,LLR,1075,46.72
Casteljaloux,47052,LREM,1199,52.11
Casteljaloux,47052,LMDM,27,1.17
Foulayronnes,47100,LDVG,607,23.21
Foulayronnes,47100,LLR,1938,74.11
Foulayronnes,47100,LMDM,70,2.68
Fumel,47106,LMDM,89,3.92
Fumel,47106,LREM,2179,96.08
Layrac,47145,LUDI,774,41.73
Layrac,47145,LRN,1081,58.27
Marmande,47157,LREM,1910,24.91
Marmande,47157,LDVC,31,0.4
Marmande,47157,LEXD,94,1.23
Marmande,47157,LRN,2319,30.25
Marmande,47157,LECO,47,0.61
Marmande,47157,LLR,1682,21.94
Marmande,47157,LUC,1584,20.66
Nérac,47195,LEXD,51,1.53
Nérac,47195,LDIV,12,0.36
Nérac,47195,LUC,749,22.47
Nérac,47195,LRN,1020,30.59
Nérac,47195,LUDI,749,22.47
Nérac,47195,LLR,753,22.59
Le Passage,47201,LMDM,151,3.61
Le Passage,47201,LSOC,940,22.49
Le Passage,47201,LUDI,3088,73.89
Pont-du-Casse,47209,LDIV,12,0.57
Pont-du-Casse,47209,LSOC,439,20.87
Pont-du-Casse,47209,LDVC,2,0.1
Pont-du-Casse,47209,LREM,1650,78.46
Pujols,47215,LUC,431,23.54
Pujols,47215,LUC,439,23.98
Pujols,47215,LFI,448,24.47
Pujols,47215,LREM,480,26.22
Pujols,47215,LECO,33,1.8
Sainte-Livrade-sur-Lot,47252,LUC,448,17.27
Sainte-Livrade-sur-Lot,47252,LREM,530,20.43
Sainte-Livrade-sur-Lot,47252,LVEC,136,5.24
Sainte-Livrade-sur-Lot,47252,LRN,595,22.94
Sainte-Livrade-sur-Lot,47252,LMDM,16,0.62
Sainte-Livrade-sur-Lot,47252,LUC,444,17.12
Sainte-Livrade-sur-Lot,47252,LUDI,425,16.38
Tonneins,47310,LDVD,349,9.08
Tonneins,47310,LDVG,414,10.78
Tonneins,47310,LDVC,20,0.52
Tonneins,47310,LRN,1751,45.58
Tonneins,47310,LUC,1308,34.04
Villeneuve-sur-Lot,47323,LFI,3351,32.91
Villeneuve-sur-Lot,47323,LLR,3199,31.42
Villeneuve-sur-Lot,47323,LREM,3633,35.68
Florac 3 Rivières,48061,LSOC,70,8.01
Florac 3 Rivières,48061,LGJ,267,30.55
Florac 3 Rivières,48061,LFI,250,28.6
Florac 3 Rivières,48061,LUC,287,32.84
Marvejols,48092,LUD,997,49.73
Marvejols,48092,LLR,1008,50.27
Mende,48095,LDVC,18,0.38
Mende,48095,LDIV,22,0.46
Mende,48095,LREM,2330,48.87
Mende,48095,LLR,2398,50.29
Saint-Chély-d'Apcher,48140,LFI,252,14.63
Saint-Chély-d'Apcher,48140,LGJ,276,16.02
Saint-Chély-d'Apcher,48140,LVEC,85,4.93
Saint-Chély-d'Apcher,48140,LUC,299,17.35
Saint-Chély-d'Apcher,48140,LRN,248,14.39
Saint-Chély-d'Apcher,48140,LREM,283,16.42
Saint-Chély-d'Apcher,48140,LUC,280,16.25
Florac 3 Rivières,48061,LSOC,70,8.01
Florac 3 Rivières,48061,LGJ,267,30.55
Florac 3 Rivières,48061,LFI,250,28.6
Florac 3 Rivières,48061,LUC,287,32.84
Marvejols,48092,LUD,997,49.73
Marvejols,48092,LLR,1008,50.27
Mende,48095,LDVC,18,0.38
Mende,48095,LDIV,22,0.46
Mende,48095,LREM,2330,48.87
Mende,48095,LLR,2398,50.29
Saint-Chély-d'Apcher,48140,LFI,252,14.63
Saint-Chély-d'Apcher,48140,LGJ,276,16.02
Saint-Chély-d'Apcher,48140,LVEC,85,4.93
Saint-Chély-d'Apcher,48140,LUC,299,17.35
Saint-Chély-d'Apcher,48140,LRN,248,14.39
Saint-Chély-d'Apcher,48140,LREM,283,16.42
Saint-Chély-d'Apcher,48140,LUC,280,16.25
Florac 3 Rivières,48061,LSOC,70,8.01
Florac 3 Rivières,48061,LGJ,267,30.55
Florac 3 Rivières,48061,LFI,250,28.6
Florac 3 Rivières,48061,LUC,287,32.84
Marvejols,48092,LUD,997,49.73
Marvejols,48092,LLR,1008,50.27
Mende,48095,LDVC,18,0.38
Mende,48095,LDIV,22,0.46
Mende,48095,LREM,2330,48.87
Mende,48095,LLR,2398,50.29
Saint-Chély-d'Apcher,48140,LFI,252,14.63
Saint-Chély-d'Apcher,48140,LGJ,276,16.02
Saint-Chély-d'Apcher,48140,LVEC,85,4.93
Saint-Chély-d'Apcher,48140,LUC,299,17.35
Saint-Chély-d'Apcher,48140,LRN,248,14.39
Saint-Chély-d'Apcher,48140,LREM,283,16.42
Saint-Chély-d'Apcher,48140,LUC,280,16.25
Florac 3 Rivières,48061,LSOC,70,8.01
Florac 3 Rivières,48061,LGJ,267,30.55
Florac 3 Rivières,48061,LFI,250,28.6
Florac 3 Rivières,48061,LUC,287,32.84
Marvejols,48092,LUD,997,49.73
Marvejols,48092,LLR,1008,50.27
Mende,48095,LDVC,18,0.38
Mende,48095,LDIV,22,0.46
Mende,48095,LREM,2330,48.87
Mende,48095,LLR,2398,50.29
Saint-Chély-d'Apcher,48140,LFI,252,14.63
Saint-Chély-d'Apcher,48140,LGJ,276,16.02
Saint-Chély-d'Apcher,48140,LVEC,85,4.93
Saint-Chély-d'Apcher,48140,LUC,299,17.35
Saint-Chély-d'Apcher,48140,LRN,248,14.39
Saint-Chély-d'Apcher,48140,LREM,283,16.42
Saint-Chély-d'Apcher,48140,LUC,280,16.25
Angers,49007,LUC,18743,33.85
Angers,49007,LDIV,156,0.28
Angers,49007,LLR,18684,33.74
Angers,49007,LDVD,4389,7.93
Angers,49007,LRN,13399,24.2
Avrillé,49015,LDVD,1079,16.1
Avrillé,49015,LDVD,1077,16.07
Avrillé,49015,LUDI,4544,67.82
Baugé-en-Anjou,49018,LREM,4193,80.5
Baugé-en-Anjou,49018,LVEC,1016,19.5
Beaucouzé,49020,LREM,728,27.31
Beaucouzé,49020,LUD,632,23.71
Beaucouzé,49020,LUG,180,6.75
Beaucouzé,49020,LUC,647,24.27
Beaucouzé,49020,LRN,479,17.97
Beaufort-en-Anjou,49021,LUC,534,17.19
Beaufort-en-Anjou,49021,LUDI,538,17.32
Beaufort-en-Anjou,49021,LREM,613,19.74
Beaufort-en-Anjou,49021,LDVD,138,4.44
Beaufort-en-Anjou,49021,LLR,531,17.1
Beaufort-en-Anjou,49021,LVEC,156,5.02
Beaufort-en-Anjou,49021,LUC,596,19.19
Beaupréau-en-Mauges,49023,LDVC,80,0.76
Beaupréau-en-Mauges,49023,LDLF,2043,19.36
Beaupréau-en-Mauges,49023,LDVD,2088,19.78
Beaupréau-en-Mauges,49023,LDVC,61,0.58
Beaupréau-en-Mauges,49023,LRN,6282,59.52
Bouchemaine,49035,LSOC,620,18.75
Bouchemaine,49035,LREM,2600,78.64
Bouchemaine,49035,LEXD,86,2.6
Brissac-Loire-Aubance,49050,LUC,1121,22.27
Brissac-Loire-Aubance,49050,LDVC,31,0.62
Brissac-Loire-Aubance,49050,LLR,1097,21.8
Brissac-Loire-Aubance,49050,LDIV,17,0.34
Brissac-Loire-Aubance,49050,LUD,1163,23.11
Brissac-Loire-Aubance,49050,LRN,807,16.03
Brissac-Loire-Aubance,49050,LGJ,797,15.84
Bellevigne-les-Châteaux,49060,LDLF,182,11.64
Bellevigne-les-Châteaux,49060,LDVC,7,0.45
Bellevigne-les-Châteaux,49060,LREM,832,53.23
Bellevigne-les-Châteaux,49060,LFI,542,34.68
Chalonnes-sur-Loire,49063,LDVC,12,0.38
Chalonnes-sur-Loire,49063,LVEC,258,8.17
Chalonnes-sur-Loire,49063,LREM,1069,33.86
Chalonnes-sur-Loire,49063,LLR,946,29.97
Chalonnes-sur-Loire,49063,LUC,872,27.62
Orée-d'Anjou,49069,LEXD,88,1.19
Orée-d'Anjou,49069,LMDM,54,0.73
Orée-d'Anjou,49069,LUDI,1925,26.04
Orée-d'Anjou,49069,LRN,1399,18.92
Orée-d'Anjou,49069,LUC,1948,26.35
Orée-d'Anjou,49069,LUC,1979,26.77
Les Hauts-d'Anjou,49080,LDVC,9,0.25
Les Hauts-d'Anjou,49080,LDVC,14,0.39
Les Hauts-d'Anjou,49080,LVEC,591,16.29
Les Hauts-d'Anjou,49080,LREM,2449,67.48
Les Hauts-d'Anjou,49080,LSOC,566,15.6
Terranjou,49086,LUC,456,26.3
Terranjou,49086,LRDG,70,4.04
Terranjou,49086,LDIV,7,0.4
Terranjou,49086,LUG,122,7.04
Terranjou,49086,LREM,504,29.07
Terranjou,49086,LVEC,115,6.63
Terranjou,49086,LUD,460,26.53
Chemillé-en-Anjou,49092,LDVC,121,1.25
Chemillé-en-Anjou,49092,LSOC,5142,53.24
Chemillé-en-Anjou,49092,LDVD,4395,45.51
Cholet,49099,LMDM,711,3.13
Cholet,49099,LLR,21982,96.87
Doué-en-Anjou,49125,LVEC,577,11.75
Doué-en-Anjou,49125,LUC,2121,43.2
Doué-en-Anjou,49125,LLR,2106,42.89
Doué-en-Anjou,49125,LEXG,106,2.16
Ecouflant,49129,LREM,1876,90.94
Ecouflant,49129,LECO,187,9.06
Les Garennes-sur-Loire,49167,LMDM,18,0.81
Les Garennes-sur-Loire,49167,LRN,355,15.88
Les Garennes-sur-Loire,49167,LLR,481,21.52
Les Garennes-sur-Loire,49167,LUC,505,22.6
Les Garennes-sur-Loire,49167,LFI,367,16.42
Les Garennes-sur-Loire,49167,LUDI,509,22.77
Le Lion-d'Angers,49176,LUC,502,22.8
Le Lion-d'Angers,49176,LEXD,17,0.77
Le Lion-d'Angers,49176,LLR,511,23.21
Le Lion-d'Angers,49176,LREM,548,24.89
Le Lion-d'Angers,49176,LUDI,504,22.89
Le Lion-d'Angers,49176,LUG,120,5.45
Longué-Jumelles,49180,LMDM,21,0.67
Longué-Jumelles,49180,LSOC,290,9.26
Longué-Jumelles,49180,LDVG,288,9.2
Longué-Jumelles,49180,LDLF,244,7.79
Longué-Jumelles,49180,LEXG,47,1.5
Longué-Jumelles,49180,LREM,1149,36.7
Longué-Jumelles,49180,LLR,1092,34.88
Val-d'Erdre-Auxence,49183,LRN,726,34.52
Val-d'Erdre-Auxence,49183,LREM,1071,50.93
Val-d'Erdre-Auxence,49183,LVEC,257,12.22
Val-d'Erdre-Auxence,49183,LREG,49,2.33
Le May-sur-Evre,49193,LREM,1375,77.64
Le May-sur-Evre,49193,LSOC,396,22.36
Mazé-Milon,49194,LREM,2028,80.8
Mazé-Milon,49194,LSOC,482,19.2
Longuenée-en-Anjou,49200,LDVG,635,21.54
Longuenée-en-Anjou,49200,LFI,1713,58.11
Longuenée-en-Anjou,49200,LDLF,600,20.35
Montreuil-Juigné,49214,LVEC,287,7.97
Montreuil-Juigné,49214,LDLF,243,6.74
Montreuil-Juigné,49214,LRN,711,19.73
Montreuil-Juigné,49214,LUC,1060,29.42
Montreuil-Juigné,49214,LDIV,21,0.58
Montreuil-Juigné,49214,LSOC,279,7.74
Montreuil-Juigné,49214,LLR,1002,27.81
Montreuil-Bellay,49215,LUC,317,18.0
Montreuil-Bellay,49215,LRN,236,13.4
Montreuil-Bellay,49215,LUC,327,18.57
Montreuil-Bellay,49215,LFI,220,12.49
Montreuil-Bellay,49215,LREM,364,20.67
Montreuil-Bellay,49215,LUDI,297,16.87
Montrevault-sur-Evre,49218,LUC,1331,18.64
Montrevault-sur-Evre,49218,LLR,1327,18.58
Montrevault-sur-Evre,49218,LFI,983,13.77
Montrevault-sur-Evre,49218,LFI,966,13.53
Montrevault-sur-Evre,49218,LUDI,1280,17.92
Montrevault-sur-Evre,49218,LUC,1254,17.56
Morannes-sur-Sarthe-Daumeray,49220,LFI,273,17.69
Morannes-sur-Sarthe-Daumeray,49220,LRN,284,18.41
Morannes-sur-Sarthe-Daumeray,49220,LMDM,13,0.84
Morannes-sur-Sarthe-Daumeray,49220,LUC,376,24.37
Morannes-sur-Sarthe-Daumeray,49220,LCOM,18,1.17
Morannes-sur-Sarthe-Daumeray,49220,LSOC,109,7.06
Morannes-sur-Sarthe-Daumeray,49220,LREM,470,30.46
Mûrs-Erigné,49223,LDLF,167,6.33
Mûrs-Erigné,49223,LMDM,22,0.83
Mûrs-Erigné,49223,LREM,763,28.92
Mûrs-Erigné,49223,LCOM,40,1.52
Mûrs-Erigné,49223,LFI,483,18.31
Mûrs-Erigné,49223,LRN,488,18.5
Mûrs-Erigné,49223,LUC,675,25.59
Noyant-Villages,49228,LDVC,32,1.27
Noyant-Villages,49228,LUC,870,34.4
Noyant-Villages,49228,LUDI,859,33.97
Noyant-Villages,49228,LREG,28,1.11
Noyant-Villages,49228,LUD,740,29.26
Mauges-sur-Loire,49244,LVEC,4263,49.52
Mauges-sur-Loire,49244,LUG,4345,50.48
Les Ponts-de-Cé,49246,LDVD,335,5.59
Les Ponts-de-Cé,49246,LREM,1612,26.92
Les Ponts-de-Cé,49246,LFI,1065,17.79
Les Ponts-de-Cé,49246,LUC,1467,24.5
Les Ponts-de-Cé,49246,LSOC,394,6.58
Les Ponts-de-Cé,49246,LRN,1115,18.62
Ombrée-d'Anjou,49248,LRDG,306,8.03
Ombrée-d'Anjou,49248,LLR,1661,43.56
Ombrée-d'Anjou,49248,LREM,1846,48.41
Gennes-Val-de-Loire,49261,LUD,999,25.62
Gennes-Val-de-Loire,49261,LRN,701,17.98
Gennes-Val-de-Loire,49261,LDVG,270,6.92
Gennes-Val-de-Loire,49261,LUC,961,24.65
Gennes-Val-de-Loire,49261,LLR,968,24.83
Saint-Barthélemy-d'Anjou,49267,LUD,2054,48.07
Saint-Barthélemy-d'Anjou,49267,LREM,2219,51.93
Saint-Georges-sur-Loire,49283,LUC,438,28.04
Saint-Georges-sur-Loire,49283,LUD,455,29.13
Saint-Georges-sur-Loire,49283,LLR,449,28.75
Saint-Georges-sur-Loire,49283,LSOC,117,7.49
Saint-Georges-sur-Loire,49283,LMDM,13,0.83
Saint-Georges-sur-Loire,49283,LVEC,90,5.76
Saint-Léger-de-Linières,49298,LSOC,219,13.7
Saint-Léger-de-Linières,49298,LREM,908,56.79
Saint-Léger-de-Linières,49298,LDVG,220,13.76
Saint-Léger-de-Linières,49298,LDVG,252,15.76
Sèvremoine,49301,LLR,4553,39.7
Sèvremoine,49301,LUDI,4503,39.27
Sèvremoine,49301,LSOC,1210,10.55
Sèvremoine,49301,LVEC,1202,10.48
Loire-Authion,49307,LCOM,213,2.78
Loire-Authion,49307,LEXD,184,2.4
Loire-Authion,49307,LEXD,219,2.86
Loire-Authion,49307,LFI,2958,38.61
Loire-Authion,49307,LECO,41,0.54
Loire-Authion,49307,LUDI,4047,52.82
Verrières-en-Anjou,49323,LRDG,203,5.78
Verrières-en-Anjou,49323,LDVG,325,9.25
Verrières-en-Anjou,49323,LREM,1303,37.09
Verrières-en-Anjou,49323,LGJ,858,24.42
Verrières-en-Anjou,49323,LFI,824,23.46
Saumur,49328,LLR,3371,28.85
Saumur,49328,LDVC,29,0.25
Saumur,49328,LUC,3413,29.21
Saumur,49328,LUD,3385,28.97
Saumur,49328,LSOC,904,7.74
Saumur,49328,LRDG,581,4.97
Segré-en-Anjou-Bleu,49331,LDIV,37,0.48
Segré-en-Anjou-Bleu,49331,LFI,2763,35.76
Segré-en-Anjou-Bleu,49331,LVEC,1016,13.15
Segré-en-Anjou-Bleu,49331,LUD,3910,50.61
La Séguinière,49332,LREM,1028,52.34
La Séguinière,49332,LDVD,210,10.69
La Séguinière,49332,LMDM,29,1.48
La Séguinière,49332,LEXD,54,2.75
La Séguinière,49332,LRN,643,32.74
Bellevigne-en-Layon,49345,LDVC,19,0.71
Bellevigne-en-Layon,49345,LUC,1722,64.18
Bellevigne-en-Layon,49345,LSOC,482,17.96
Bellevigne-en-Layon,49345,LVEC,432,16.1
Bellevigne-en-Layon,49345,LECO,2,0.07
Bellevigne-en-Layon,49345,LECO,26,0.97
Tiercé,49347,LVEC,465,21.66
Tiercé,49347,LDVG,469,21.84
Tiercé,49347,LRN,1213,56.5
Trélazé,49353,LLR,2909,50.35
Trélazé,49353,LUDI,2869,49.65
Erdre-en-Anjou,49367,LRN,568,23.48
Erdre-en-Anjou,49367,LUC,773,31.96
Erdre-en-Anjou,49367,LREM,887,36.67
Erdre-en-Anjou,49367,LDLF,191,7.9
Lys-Haut-Layon,49373,LEXG,31,0.91
Lys-Haut-Layon,49373,LVEC,299,8.75
Lys-Haut-Layon,49373,LRN,704,20.6
Lys-Haut-Layon,49373,LREM,1165,34.09
Lys-Haut-Layon,49373,LDVD,225,6.58
Lys-Haut-Layon,49373,LLR,993,29.06
Rives-du-Loir-en-Anjou,49377,LGJ,768,29.4
Rives-du-Loir-en-Anjou,49377,LRN,781,29.9
Rives-du-Loir-en-Anjou,49377,LLR,1063,40.7
Angers,49007,LUC,18743,33.85
Angers,49007,LDIV,156,0.28
Angers,49007,LLR,18684,33.74
Angers,49007,LDVD,4389,7.93
Angers,49007,LRN,13399,24.2
Avrillé,49015,LDVD,1079,16.1
Avrillé,49015,LDVD,1077,16.07
Avrillé,49015,LUDI,4544,67.82
Baugé-en-Anjou,49018,LREM,4193,80.5
Baugé-en-Anjou,49018,LVEC,1016,19.5
Beaucouzé,49020,LREM,728,27.31
Beaucouzé,49020,LUD,632,23.71
Beaucouzé,49020,LUG,180,6.75
Beaucouzé,49020,LUC,647,24.27
Beaucouzé,49020,LRN,479,17.97
Beaufort-en-Anjou,49021,LUC,534,17.19
Beaufort-en-Anjou,49021,LUDI,538,17.32
Beaufort-en-Anjou,49021,LREM,613,19.74
Beaufort-en-Anjou,49021,LDVD,138,4.44
Beaufort-en-Anjou,49021,LLR,531,17.1
Beaufort-en-Anjou,49021,LVEC,156,5.02
Beaufort-en-Anjou,49021,LUC,596,19.19
Beaupréau-en-Mauges,49023,LDVC,80,0.76
Beaupréau-en-Mauges,49023,LDLF,2043,19.36
Beaupréau-en-Mauges,49023,LDVD,2088,19.78
Beaupréau-en-Mauges,49023,LDVC,61,0.58
Beaupréau-en-Mauges,49023,LRN,6282,59.52
Bouchemaine,49035,LSOC,620,18.75
Bouchemaine,49035,LREM,2600,78.64
Bouchemaine,49035,LEXD,86,2.6
Brissac-Loire-Aubance,49050,LUC,1121,22.27
Brissac-Loire-Aubance,49050,LDVC,31,0.62
Brissac-Loire-Aubance,49050,LLR,1097,21.8
Brissac-Loire-Aubance,49050,LDIV,17,0.34
Brissac-Loire-Aubance,49050,LUD,1163,23.11
Brissac-Loire-Aubance,49050,LRN,807,16.03
Brissac-Loire-Aubance,49050,LGJ,797,15.84
Bellevigne-les-Châteaux,49060,LDLF,182,11.64
Bellevigne-les-Châteaux,49060,LDVC,7,0.45
Bellevigne-les-Châteaux,49060,LREM,832,53.23
Bellevigne-les-Châteaux,49060,LFI,542,34.68
Chalonnes-sur-Loire,49063,LDVC,12,0.38
Chalonnes-sur-Loire,49063,LVEC,258,8.17
Chalonnes-sur-Loire,49063,LREM,1069,33.86
Chalonnes-sur-Loire,49063,LLR,946,29.97
Chalonnes-sur-Loire,49063,LUC,872,27.62
Orée-d'Anjou,49069,LEXD,88,1.19
Orée-d'Anjou,49069,LMDM,54,0.73
Orée-d'Anjou,49069,LUDI,1925,26.04
Orée-d'Anjou,49069,LRN,1399,18.92
Orée-d'Anjou,49069,LUC,1948,26.35
Orée-d'Anjou,49069,LUC,1979,26.77
Les Hauts-d'Anjou,49080,LDVC,9,0.25
Les Hauts-d'Anjou,49080,LDVC,14,0.39
Les Hauts-d'Anjou,49080,LVEC,591,16.29
Les Hauts-d'Anjou,49080,LREM,2449,67.48
Les Hauts-d'Anjou,49080,LSOC,566,15.6
Terranjou,49086,LUC,456,26.3
Terranjou,49086,LRDG,70,4.04
Terranjou,49086,LDIV,7,0.4
Terranjou,49086,LUG,122,7.04
Terranjou,49086,LREM,504,29.07
Terranjou,49086,LVEC,115,6.63
Terranjou,49086,LUD,460,26.53
Chemillé-en-Anjou,49092,LDVC,121,1.25
Chemillé-en-Anjou,49092,LSOC,5142,53.24
Chemillé-en-Anjou,49092,LDVD,4395,45.51
Cholet,49099,LMDM,711,3.13
Cholet,49099,LLR,21982,96.87
Doué-en-Anjou,49125,LVEC,577,11.75
Doué-en-Anjou,49125,LUC,2121,43.2
Doué-en-Anjou,49125,LLR,2106,42.89
Doué-en-Anjou,49125,LEXG,106,2.16
Ecouflant,49129,LREM,1876,90.94
Ecouflant,49129,LECO,187,9.06
Les Garennes-sur-Loire,49167,LMDM,18,0.81
Les Garennes-sur-Loire,49167,LRN,355,15.88
Les Garennes-sur-Loire,49167,LLR,481,21.52
Les Garennes-sur-Loire,49167,LUC,505,22.6
Les Garennes-sur-Loire,49167,LFI,367,16.42
Les Garennes-sur-Loire,49167,LUDI,509,22.77
Le Lion-d'Angers,49176,LUC,502,22.8
Le Lion-d'Angers,49176,LEXD,17,0.77
Le Lion-d'Angers,49176,LLR,511,23.21
Le Lion-d'Angers,49176,LREM,548,24.89
Le Lion-d'Angers,49176,LUDI,504,22.89
Le Lion-d'Angers,49176,LUG,120,5.45
Longué-Jumelles,49180,LMDM,21,0.67
Longué-Jumelles,49180,LSOC,290,9.26
Longué-Jumelles,49180,LDVG,288,9.2
Longué-Jumelles,49180,LDLF,244,7.79
Longué-Jumelles,49180,LEXG,47,1.5
Longué-Jumelles,49180,LREM,1149,36.7
Longué-Jumelles,49180,LLR,1092,34.88
Val-d'Erdre-Auxence,49183,LRN,726,34.52
Val-d'Erdre-Auxence,49183,LREM,1071,50.93
Val-d'Erdre-Auxence,49183,LVEC,257,12.22
Val-d'Erdre-Auxence,49183,LREG,49,2.33
Le May-sur-Evre,49193,LREM,1375,77.64
Le May-sur-Evre,49193,LSOC,396,22.36
Mazé-Milon,49194,LREM,2028,80.8
Mazé-Milon,49194,LSOC,482,19.2
Longuenée-en-Anjou,49200,LDVG,635,21.54
Longuenée-en-Anjou,49200,LFI,1713,58.11
Longuenée-en-Anjou,49200,LDLF,600,20.35
Montreuil-Juigné,49214,LVEC,287,7.97
Montreuil-Juigné,49214,LDLF,243,6.74
Montreuil-Juigné,49214,LRN,711,19.73
Montreuil-Juigné,49214,LUC,1060,29.42
Montreuil-Juigné,49214,LDIV,21,0.58
Montreuil-Juigné,49214,LSOC,279,7.74
Montreuil-Juigné,49214,LLR,1002,27.81
Montreuil-Bellay,49215,LUC,317,18.0
Montreuil-Bellay,49215,LRN,236,13.4
Montreuil-Bellay,49215,LUC,327,18.57
Montreuil-Bellay,49215,LFI,220,12.49
Montreuil-Bellay,49215,LREM,364,20.67
Montreuil-Bellay,49215,LUDI,297,16.87
Montrevault-sur-Evre,49218,LUC,1331,18.64
Montrevault-sur-Evre,49218,LLR,1327,18.58
Montrevault-sur-Evre,49218,LFI,983,13.77
Montrevault-sur-Evre,49218,LFI,966,13.53
Montrevault-sur-Evre,49218,LUDI,1280,17.92
