LibSubCom,code_commune,longitude,latitude,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,entete,nb_voix,url_libe
Cagnoncles,59121,3.3179,50.1869,464,149,315,7,6,302,CHAPUIS,179,
Bellancourt,80078,1.9098,50.0941,422,121,301,9,7,285,CHAPUIS,156,
Mazères-de-Neste,65307,0.5392,43.0788,278,77,201,10,3,188,CHAPUIS,121,
Hellimer,57311,6.8341,48.9939,462,130,332,8,9,315,CHAPUIS,179,
Coisy,80202,2.3303,49.9659,313,94,219,7,5,207,CHAPUIS,110,
Chaux,90023,6.8395,47.7135,811,219,592,12,15,565,CHAPUIS,321,
Neuville-sous-Montreuil,62610,1.7895,50.4792,458,146,312,13,5,294,BAVÉLÈRE,159,
Saint-Broladre,35259,-1.6603,48.5728,770,220,550,22,12,516,CHAPUIS,416,
Juaye-Mondaye,14346,-0.6947,49.2014,534,179,355,10,9,336,CHAPUIS,217,
Bouquemaison,80122,2.3414,50.2137,435,129,306,7,7,292,CHAPUIS,153,
Vignats,14751,-0.0981,48.8529,221,69,152,7,2,143,CHAPUIS,96,
Vêtre-sur-Anzon,42245,3.8489,45.8183,487,146,341,5,7,329,CHAPUIS,214,
Virieu-le-Grand,01452,5.6552,45.8483,709,194,515,24,15,476,CHAPUIS,277,
Andelu,78013,1.8141,48.8873,365,116,249,6,6,237,CHAPUIS,178,
Menars,41134,1.3942,47.6439,444,129,315,10,5,300,CHAPUIS,183,
Saint-Julien-de-Cassagnas,30271,4.2042,44.2137,493,146,347,14,4,329,CHAPUIS,188,
Saint-Julien-d'Intres,07103,4.3393,44.9778,267,89,178,8,5,165,CHAPUIS,111,
Villebougis,89450,3.161,48.2065,529,150,379,10,4,365,CHAPUIS,212,
Fréjeville,81098,2.1509,43.6142,551,155,396,13,5,378,CHAPUIS,243,
Ayen,19015,1.3245,45.2568,569,153,416,10,6,400,CHAPUIS,288,
Gensac-sur-Garonne,31219,1.1436,43.2132,333,103,230,10,2,218,CHAPUIS,166,
Mentque-Nortbécourt,62567,2.0867,50.7708,444,135,309,4,8,297,CHAPUIS,153,
Camalès,65121,0.0836,43.361,353,97,256,11,6,239,CHAPUIS,159,
Houdain-lez-Bavay,59315,3.7883,50.3346,650,209,441,5,12,424,CHAPUIS,236,
Bellignies,59065,3.7583,50.3275,614,188,426,7,8,411,CHAPUIS,224,
Osthoffen,67363,7.5596,48.5906,639,172,467,13,6,448,CHAPUIS,282,
Omex,65334,-0.0893,43.0795,205,53,152,6,2,144,CHAPUIS,104,
Ourville-en-Caux,76490,0.5989,49.7335,857,264,593,11,11,571,CHAPUIS,333,
Saint-Remèze,07291,4.4925,44.3773,817,245,572,6,16,550,CHAPUIS,324,
Éloise,74109,5.846,46.0838,621,163,458,10,13,435,CHAPUIS,313,
Fatines,72129,0.3317,48.0482,714,225,489,23,14,452,CHAPUIS,293,
Sougé-le-Ganelon,72337,-0.0434,48.3145,651,184,467,15,7,445,CHAPUIS,270,
Bordes-de-Rivière,31076,0.6341,43.1237,373,114,259,7,3,249,CHAPUIS,183,
Blajan,31070,0.6442,43.2553,314,103,211,2,3,206,CHAPUIS,150,
Lachapelle-Saint-Pierre,60334,2.2344,49.2665,750,198,552,25,7,520,CHAPUIS,283,
Oiry,51413,4.0391,49.0085,798,223,575,27,16,532,CHAPUIS,294,
Aubiac,47016,0.5689,44.1378,924,304,620,25,12,583,CHAPUIS,342,
Monteaux,41144,1.1091,47.4879,623,202,421,17,7,397,CHAPUIS,251,
Les Ardillats,69012,4.5376,46.1865,469,154,315,11,4,300,CHAPUIS,216,
Franleu,80345,1.6428,50.0996,377,105,272,10,8,254,CHAPUIS,148,
Marignac,31316,0.6622,42.8995,469,149,320,9,9,302,CHAPUIS,219,
Saint-Martin-de-Castillon,84112,5.5098,43.8635,607,201,406,8,9,389,CHAPUIS,205,
Penchard,77358,2.8597,48.9926,787,229,558,6,10,542,CHAPUIS,335,
Oberbronn,67340,7.5936,48.9363,1122,325,797,18,21,758,CHAPUIS,490,
Zuytpeene,59669,2.4253,50.7927,414,129,285,5,6,274,CHAPUIS,160,
Mesnil-sur-l'Estrée,27406,1.2902,48.775,770,208,562,22,6,534,CHAPUIS,302,
Larnaud,39279,5.4678,46.6998,461,131,330,14,4,312,CHAPUIS,197,
Périers-sur-le-Dan,14495,-0.3384,49.2544,427,130,297,9,3,285,CHAPUIS,204,
L'Ile-Bouchard,37119,0.4259,47.1247,1206,350,856,11,24,821,CHAPUIS,559,
Garnay,28171,1.3366,48.6987,694,223,471,15,13,443,CHAPUIS,266,
Yssac-la-Tourette,63473,3.0896,45.9336,303,86,217,8,2,207,CHAPUIS,149,
Beaufort,31051,1.1136,43.4581,331,90,241,4,6,231,CHAPUIS,164,
Bransat,03038,3.2196,46.3292,408,108,300,8,8,284,CHAPUIS,188,
Seugy,95594,2.3947,49.1231,764,235,529,12,7,510,CHAPUIS,384,
Villers-sur-le-Roule,27691,1.3178,49.1897,629,174,455,10,9,436,CHAPUIS,241,
Benon,17041,-0.7845,46.1996,1025,338,687,22,18,647,CHAPUIS,429,
Beauvoir-en-Lyons,76067,1.5739,49.4886,486,161,325,9,6,310,CHAPUIS,178,
Saint-Cirgues-de-Malbert,15179,2.3766,45.0845,210,60,150,5,3,142,CHAPUIS,90,
Vitrac,24587,1.2203,44.8446,739,193,546,17,15,514,CHAPUIS,331,
Mauprévoir,86152,0.5113,46.1643,496,157,339,15,4,320,CHAPUIS,220,
Saint-Germain-sur-Ille,35274,-1.6505,48.2532,745,226,519,7,11,501,CHAPUIS,406,
Dourlers,59181,3.9442,50.1757,405,107,298,14,7,277,CHAPUIS,167,
Roumoules,04172,6.1489,43.8238,561,162,399,13,12,374,CHAPUIS,230,
Morteaux-Couliboeuf,14452,-0.0886,48.9198,433,145,288,12,8,268,CHAPUIS,186,
Saint-Martin-aux-Chartrains,14620,0.1574,49.309,346,106,240,5,3,232,CHAPUIS,164,
Galan,65183,0.3999,43.2253,490,149,341,12,7,322,CHAPUIS,223,
Cornil,19061,1.7008,45.2137,839,251,588,8,12,568,CHAPUIS,406,
Valsonne,69254,4.4218,45.9496,615,170,445,20,13,412,CHAPUIS,293,
Saintigny,28331,0.9962,48.3537,793,249,544,10,13,521,CHAPUIS,318,
La Chapelle-sur-Coise,69042,4.4971,45.6501,431,138,293,9,7,277,CHAPUIS,208,
Pailherols,15146,2.7018,44.9534,158,44,114,5,3,106,CHAPUIS,80,
Pauilhac,32306,0.6257,43.8825,452,140,312,14,8,290,CHAPUIS,195,
Chenebier,70149,6.7101,47.6444,612,172,440,5,12,423,BAVÉLÈRE,215,
Aynac,46012,1.8583,44.7858,458,125,333,12,9,312,CHAPUIS,228,
Ars-Laquenexy,57031,6.2717,49.088,662,187,475,6,6,463,CHAPUIS,274,
Cardonnette,80173,2.3686,49.9539,410,126,284,3,8,273,CHAPUIS,155,
Wicres,59658,2.8652,50.5672,342,110,232,8,6,218,CHAPUIS,133,
Port-d'Envaux,17285,-0.6729,45.8169,885,241,644,11,7,626,CHAPUIS,424,
Scharrachbergheim-Irmstett,67442,7.4886,48.5891,1023,329,694,12,18,664,CHAPUIS,406,
Mont-Saint-Jean,72211,-0.1128,48.2485,535,172,363,17,5,341,CHAPUIS,222,
Sainte-Suzanne et Chammes,53255,-0.371,48.0842,976,311,665,18,12,635,CHAPUIS,471,
Chitenay,41052,1.3662,47.49,905,251,654,24,12,618,CHAPUIS,379,
Ebblinghem,59184,2.419,50.7344,527,139,388,13,10,365,CHAPUIS,211,
Thun-Saint-Martin,59595,3.3016,50.2188,395,108,287,11,5,271,CHAPUIS,145,
Ludesse,63199,3.1007,45.6139,375,122,253,5,8,240,CHAPUIS,166,
Marainviller,54350,6.6129,48.6022,567,162,405,8,7,390,CHAPUIS,231,
Combon,27164,0.8875,49.0945,634,183,451,7,8,436,CHAPUIS,251,
Marcilly-en-Gault,41125,1.8624,47.4641,677,194,483,16,8,459,CHAPUIS,273,
Caupenne-d'Armagnac,32094,-0.07,43.7872,381,129,252,10,6,236,CHAPUIS,153,
Inchy-en-Artois,62469,3.0427,50.177,432,126,306,13,5,288,BAVÉLÈRE,157,
Rullac-Saint-Cirq,12207,2.4681,44.1194,312,90,222,8,3,211,CHAPUIS,165,
Bélâbre,36016,1.1746,46.5535,765,241,524,12,11,501,CHAPUIS,311,
Le Fay-Saint-Quentin,60230,2.2519,49.4451,409,124,285,4,5,276,CHAPUIS,148,
Mont-sur-Meurthe,54383,6.4428,48.5461,903,300,603,23,9,571,CHAPUIS,350,
Lacs,36091,2.0246,46.5836,571,176,395,14,8,373,CHAPUIS,217,
La Madeleine-de-Nonancourt,27378,1.2199,48.7901,912,249,663,23,18,622,CHAPUIS,344,
Citers,70155,6.4104,47.7487,643,194,449,6,5,438,CHAPUIS,230,
Tarabel,31551,1.6755,43.5116,420,125,295,10,6,279,CHAPUIS,204,
Valence-en-Brie,77480,2.8919,48.4489,547,164,383,14,10,359,CHAPUIS,223,
La Plaine,49240,-0.6278,47.0641,791,208,583,8,13,562,CHAPUIS,427,
Saint-Ciers-d'Abzac,33387,-0.2925,45.0344,1090,312,778,10,21,747,CHAPUIS,523,
Diges,89139,3.3922,47.7223,862,271,591,28,9,554,CHAPUIS,321,
Bougainville,80119,2.0498,49.8664,327,97,230,3,5,222,CHAPUIS,129,
Angoustrine-Villeneuve-des-Escaldes,66005,1.9735,42.5499,455,143,312,14,6,292,CHAPUIS,164,
Brigueuil,16064,0.8693,45.9482,710,202,508,16,6,486,CHAPUIS,307,
Bas-et-Lezat,63030,3.3096,46.0388,263,83,180,6,3,171,CHAPUIS,131,
Hundling,57340,6.9836,49.0994,1133,299,834,15,20,799,CHAPUIS,457,
Saint-Sixte,42288,3.9719,45.7728,581,197,384,11,4,369,CHAPUIS,226,
Orphin,78470,1.785,48.5772,705,184,521,6,6,509,CHAPUIS,382,
Faulx,54188,6.1986,48.7953,980,288,692,21,17,654,CHAPUIS,415,
Visker,65479,0.0694,43.1399,310,102,208,9,2,197,CHAPUIS,127,
Chelun,35077,-1.2477,47.8543,231,60,171,6,2,163,CHAPUIS,117,
Les Pechs du Vers,46252,1.5642,44.5888,296,82,214,8,5,201,CHAPUIS,141,
Saint-Maurice-sur-Aveyron,45292,2.9545,47.8426,676,214,462,10,9,443,CHAPUIS,282,
Villers-au-Bois,62854,2.6656,50.3766,408,138,270,10,3,257,BAVÉLÈRE,131,
Allenjoie,25011,6.8925,47.5318,606,195,411,8,7,396,CHAPUIS,257,
Monsteroux-Milieu,38244,4.9512,45.4383,628,206,422,14,5,403,CHAPUIS,250,
Saint-Jean-le-Vieux,64484,-1.2062,43.1736,713,225,488,22,8,458,CHAPUIS,340,
Mers-sur-Indre,36120,1.8674,46.6708,486,160,326,13,4,309,CHAPUIS,194,
Le Bardon,45020,1.6477,47.8416,772,248,524,10,9,505,CHAPUIS,304,
Saint-Maurice-la-Clouère,86235,0.4365,46.3855,921,266,655,18,13,624,CHAPUIS,411,
Barbières,26023,5.1652,44.941,671,221,450,13,5,432,CHAPUIS,279,
Sacy,51471,3.9486,49.1968,344,94,250,7,7,236,CHAPUIS,137,
Saint-Germain-de-Livet,14582,0.201,49.0795,549,171,378,9,5,364,CHAPUIS,234,
Valvignères,07332,4.5534,44.5073,384,108,276,8,3,265,CHAPUIS,161,
Boutenac,11048,2.7964,43.1473,576,173,403,12,8,383,CHAPUIS,221,
Stosswihr,68329,7.0796,48.0534,1193,380,813,24,19,770,CHAPUIS,453,
Ancinnes,72005,0.1726,48.3569,675,218,457,7,12,438,CHAPUIS,291,
Avroult,62067,2.1422,50.6308,456,121,335,9,8,318,BAVÉLÈRE,160,
Laurenan,22122,-2.5158,48.2048,559,150,409,9,10,390,CHAPUIS,287,
Ginestet,24197,0.4428,44.9024,595,181,414,11,12,391,CHAPUIS,247,
Guitrancourt,78296,1.7785,49.0081,556,156,400,13,8,379,CHAPUIS,275,
Autrêches,60032,3.1326,49.4459,542,178,364,9,7,348,CHAPUIS,183,
Champigny-en-Beauce,41035,1.2673,47.7136,459,140,319,4,4,311,CHAPUIS,192,
Ossès,64436,-1.2731,43.2477,691,187,504,24,14,466,CHAPUIS,367,
Saint-Ouen-des-Alleux,35304,-1.4248,48.3286,1020,323,697,7,18,672,CHAPUIS,507,
Ambonnay,51007,4.1662,49.0953,735,213,522,13,12,497,CHAPUIS,284,
Puybrun,46229,1.7881,44.9213,721,189,532,16,9,507,CHAPUIS,361,
Saint-Santin,12246,2.2709,44.6449,454,135,319,11,6,302,CHAPUIS,217,
Bougligny,77045,2.6688,48.2017,563,160,403,11,5,387,CHAPUIS,233,
Pesmes,70408,5.5659,47.2899,851,230,621,25,9,587,CHAPUIS,297,
Allenc,48003,3.6788,44.5471,265,73,192,8,4,180,CHAPUIS,129,
Saint-Martin-d'Ecublei,61423,0.6728,48.7937,565,178,387,13,11,363,CHAPUIS,232,
Faucogney-et-la-Mer,70227,6.5892,47.8293,417,124,293,10,3,280,CHAPUIS,154,
Québriac,35233,-1.814,48.3583,1182,363,819,26,15,778,CHAPUIS,615,
Bonnay,25073,6.0469,47.3282,601,203,398,6,7,385,CHAPUIS,251,
Douzillac,24157,0.3977,45.096,584,156,428,8,12,408,CHAPUIS,270,
Saulx-Marchais,78588,1.8347,48.8444,641,208,433,6,8,419,CHAPUIS,339,
Chambéon,42041,4.1663,45.6973,399,136,263,3,4,256,CHAPUIS,172,
Ségrie,72332,0.0179,48.2142,427,139,288,10,8,270,CHAPUIS,160,
Le Tourne,33534,-0.3935,44.7204,573,188,385,14,5,366,CHAPUIS,261,
Panossas,38294,5.1896,45.6764,516,175,341,11,7,323,CHAPUIS,210,
Marquéglise,60386,2.7551,49.5162,336,90,246,3,7,236,CHAPUIS,124,
Méziré,90069,6.9206,47.5332,1002,339,663,29,7,627,CHAPUIS,363,
Le Sappey,74259,6.1671,46.0871,343,98,245,9,7,229,CHAPUIS,161,
Limony,07143,4.7457,45.3514,596,184,412,13,6,393,CHAPUIS,246,
Gondrecourt-le-Château,55215,5.48,48.4915,653,177,476,15,6,455,CHAPUIS,244,
Aurières,63020,2.9175,45.6837,278,88,190,6,3,181,CHAPUIS,135,
Saint-Ségal,29263,-4.078,48.2327,798,222,576,6,6,564,CHAPUIS,454,
Sainte-Verge,79300,-0.2266,47.0141,1086,356,730,28,14,688,CHAPUIS,467,
Rethondes,60534,2.949,49.4269,594,198,396,19,6,371,CHAPUIS,189,
Chaudon,28094,1.4965,48.6586,1115,356,759,24,10,725,CHAPUIS,453,
Sari-d'Orcino,2A270,8.8277,42.0651,350,112,238,4,6,228,BAVÉLÈRE,119,
Terdeghem,59587,2.5599,50.7967,446,124,322,10,4,308,CHAPUIS,186,
Auxon,10018,3.9262,48.0867,676,182,494,15,9,470,CHAPUIS,255,
Vaureilles,12290,2.1867,44.4542,396,105,291,13,7,271,CHAPUIS,187,
Sandrans,01393,4.979,46.07,408,112,296,4,7,285,CHAPUIS,173,
Billy,03029,3.4385,46.2285,597,164,433,5,7,421,CHAPUIS,276,
Verzeille,11408,2.3289,43.1214,329,87,242,9,7,226,CHAPUIS,118,
Les Artigues-de-Lussac,33014,-0.1344,44.9712,795,251,544,16,12,516,CHAPUIS,359,
Tanus,81292,2.2967,44.1069,415,111,304,13,9,282,CHAPUIS,186,
Saint-Martin-des-Olmes,63374,3.7982,45.5198,261,81,180,9,5,166,CHAPUIS,112,
Saint-Mesmin,10353,3.9073,48.4409,703,189,514,17,8,489,CHAPUIS,279,
Héry-sur-Alby,74142,6.0105,45.7906,784,223,561,18,15,528,CHAPUIS,344,
Pila-Canale,2A232,8.8941,41.7917,232,61,171,7,3,161,CHAPUIS,88,
Pujols-sur-Ciron,33343,-0.3543,44.5669,593,191,402,12,9,381,CHAPUIS,259,
Lavardin,72157,0.0618,48.0838,549,178,371,4,8,359,CHAPUIS,238,
Bruch,47041,0.41,44.2069,547,183,364,5,7,352,CHAPUIS,209,
Avrieux,73026,6.7471,45.1758,304,84,220,8,5,207,CHAPUIS,141,
Nogentel,02554,3.4073,49.0122,774,259,515,12,5,498,BAVÉLÈRE,266,
Saussenac,81277,2.2502,43.9909,430,140,290,7,9,274,CHAPUIS,175,
Savigny-lès-Beaune,21590,4.8064,47.0824,1105,305,800,34,21,745,CHAPUIS,478,
Le Bocasse,76105,1.0744,49.6098,619,180,439,17,6,416,CHAPUIS,257,
Bezinghem,62127,1.8542,50.5978,287,77,210,6,6,198,BAVÉLÈRE,103,
Fraisans,39235,5.7567,47.144,785,256,529,17,13,499,CHAPUIS,309,
Cravant,45116,1.584,47.8306,711,195,516,18,13,485,CHAPUIS,311,
Le Vernet,09331,1.6041,43.1859,533,149,384,17,8,359,CHAPUIS,237,
Tuzaguet,65455,0.443,43.0845,386,128,258,9,8,241,CHAPUIS,172,
Saint-Sulpice-de-Cognac,16355,-0.403,45.762,933,295,638,28,10,600,CHAPUIS,387,
Lembach,67263,7.7684,49.0045,1226,326,900,21,25,854,CHAPUIS,549,
Bazinghen,62089,1.661,50.8304,314,96,218,9,2,207,BAVÉLÈRE,107,
Les Trois-Moutiers,86274,0.016,47.0589,756,219,537,7,8,522,CHAPUIS,376,
Cercottes,45062,1.8858,47.994,968,270,698,28,10,660,CHAPUIS,436,
Bournazel,12031,2.3033,44.4587,263,87,176,6,3,167,CHAPUIS,120,
Beynac-et-Cazenac,24040,1.1304,44.8568,403,128,275,12,5,258,CHAPUIS,169,
Cases-de-Pène,66041,2.7881,42.7835,658,223,435,16,7,412,CHAPUIS,223,
Bergholtz,68029,7.2467,47.9221,874,282,592,18,6,568,CHAPUIS,335,
Voyennes,80811,2.9816,49.7714,490,157,333,7,6,320,CHAPUIS,177,
Fabas,82057,1.3388,43.8618,474,161,313,12,7,294,CHAPUIS,181,
Cerelles,37047,0.687,47.5031,957,320,637,30,10,597,CHAPUIS,425,
La Feuillade,24179,1.3968,45.1154,603,198,405,9,4,392,CHAPUIS,248,
Beussent,62123,1.8077,50.5615,369,110,259,8,6,245,BAVÉLÈRE,132,
Orsinval,59451,3.6281,50.2721,420,137,283,4,8,271,CHAPUIS,146,
Noyers,45230,2.5359,47.9099,553,185,368,15,8,345,CHAPUIS,217,
La Chapelle-Bouëxic,35057,-1.9244,47.9408,818,267,551,10,12,529,CHAPUIS,393,
Rebourguil,12195,2.7566,43.8836,220,62,158,4,2,152,CHAPUIS,116,
Aulnay-sur-Iton,27023,1.0502,48.9925,579,171,408,7,8,393,CHAPUIS,225,
Fournets-Luisans,25288,6.5638,47.1041,484,130,354,17,6,331,CHAPUIS,215,
Villemotier,01445,5.309,46.3465,469,126,343,16,7,320,CHAPUIS,204,
Bellegarde-Marsal,81026,2.2811,43.915,576,177,399,15,9,375,CHAPUIS,227,
Gajan,09128,1.139,43.0382,246,68,178,3,2,173,CHAPUIS,113,
Saint-Savin,86246,0.8481,46.5831,579,187,392,10,9,373,CHAPUIS,255,
Saint-Etienne-Vallée-Française,48148,3.8511,44.1751,436,122,314,8,8,298,CHAPUIS,205,
Congis-sur-Thérouanne,77126,2.9767,49.0161,1269,409,860,10,9,841,CHAPUIS,533,
Coin-lès-Cuvry,57146,6.1412,49.0246,711,237,474,19,8,447,CHAPUIS,258,
Rochessauve,07194,4.6102,44.6835,352,98,254,5,7,242,CHAPUIS,140,
Champlay,89075,3.4263,47.9433,502,159,343,7,9,327,CHAPUIS,186,
Colombe-lès-Vesoul,70162,6.2212,47.612,406,131,275,11,6,258,BAVÉLÈRE,131,
Hériménil,54260,6.5077,48.5536,768,221,547,7,6,534,CHAPUIS,312,
Vadencourt,02757,3.5815,49.9233,386,108,278,11,6,261,BAVÉLÈRE,133,
Clavette,17109,-1.0367,46.1427,944,309,635,19,12,604,CHAPUIS,380,
Thivars,28388,1.4477,48.3818,770,212,558,25,12,521,CHAPUIS,330,
Saint-Beauzély,12213,2.9624,44.1714,491,164,327,13,8,306,CHAPUIS,237,
Surba,09303,1.583,42.8585,332,108,224,7,5,212,CHAPUIS,138,
Bussière-Dunoise,23036,1.7549,46.2533,716,218,498,24,6,468,CHAPUIS,317,
Hondainville,60317,2.3093,49.3437,468,134,334,7,4,323,CHAPUIS,175,
Notre-Dame-de-la-Mer,78320,1.5245,49.0566,555,150,405,17,4,384,CHAPUIS,306,
Saint-Amans-des-Cots,12209,2.6858,44.6871,577,188,389,11,5,373,CHAPUIS,269,
Ottange,57529,6.0072,49.4367,1544,442,1102,26,22,1054,CHAPUIS,600,
Asnelles,14022,-0.5841,49.3337,568,182,386,12,5,369,CHAPUIS,249,
Etrun,62320,2.6908,50.3153,228,70,158,4,3,151,BAVÉLÈRE,83,
Minzier,74184,5.9934,46.0601,642,177,465,19,8,438,CHAPUIS,306,
Mouchan,32292,0.3039,43.8964,311,96,215,4,4,207,CHAPUIS,145,
Moulineaux,76457,0.9569,49.3429,662,214,448,19,13,416,CHAPUIS,252,
Les Cabannes,09070,1.6881,42.7847,318,93,225,3,3,219,CHAPUIS,131,
Rompon,07198,4.7296,44.7712,869,292,577,19,9,549,CHAPUIS,347,
Chenereilles,42060,4.0864,45.4872,401,115,286,8,7,271,CHAPUIS,175,
Pommevic,82141,0.936,44.0943,440,143,297,10,3,284,CHAPUIS,163,
Burie,17072,-0.4257,45.7809,906,303,603,19,14,570,CHAPUIS,377,
Pournoy-la-Chétive,57553,6.1559,49.0208,552,169,383,11,10,362,CHAPUIS,207,
Saint-Gengoux-le-National,71417,4.6659,46.6101,718,204,514,12,11,491,CHAPUIS,301,
Saint-Germain,07241,4.4514,44.5525,571,166,405,20,8,377,CHAPUIS,234,
Siran,34302,2.6643,43.326,546,164,382,14,6,362,CHAPUIS,225,
Target,03277,3.0505,46.2854,244,77,167,4,3,160,CHAPUIS,95,
Saint-Julien-sur-Reyssouze,01367,5.1053,46.3969,425,127,298,11,9,278,CHAPUIS,170,
Châtillon-sur-Colmont,53064,-0.7647,48.3388,721,223,498,7,8,483,CHAPUIS,337,
Giez,74135,6.25,45.7518,435,116,319,9,9,301,CHAPUIS,208,
La Bourgonce,88068,6.8126,48.3061,723,223,500,21,9,470,CHAPUIS,265,
Saint-Hippolyte,12226,2.5808,44.7273,397,119,278,11,7,260,CHAPUIS,177,
Salornay-sur-Guye,71495,4.6005,46.5176,593,157,436,17,8,411,CHAPUIS,241,
Huos,31238,0.5967,43.0691,391,118,273,8,7,258,CHAPUIS,181,
Fontaine-sur-Somme,80328,1.935,50.0329,410,124,286,7,5,274,CHAPUIS,150,
Anglards-de-Saint-Flour,15005,3.1638,44.9915,321,89,232,7,5,220,CHAPUIS,145,
Hattstatt,68123,7.2712,48.0158,683,223,460,9,13,438,CHAPUIS,260,
Frugerès-les-Mines,43099,3.3096,45.3865,352,107,245,4,3,238,CHAPUIS,154,
Radenac,56189,-2.7143,47.9507,725,243,482,10,5,467,CHAPUIS,350,
Berthen,59073,2.6887,50.7776,456,119,337,9,10,318,CHAPUIS,191,
Aigues-Vives,09002,1.8762,43.0011,495,165,330,12,7,311,CHAPUIS,203,
Saint-André-le-Coq,63317,3.3099,45.9605,417,115,302,5,8,289,CHAPUIS,210,
Thenelles,02741,3.4669,49.8274,380,123,257,10,7,240,BAVÉLÈRE,124,
Villeneuve-les-Cerfs,63459,3.3311,46.0236,411,122,289,12,7,270,CHAPUIS,190,
Coulombiers,86083,0.1817,46.492,828,270,558,16,11,531,CHAPUIS,372,
Bousbach,57101,6.9463,49.1434,926,304,622,31,15,576,CHAPUIS,342,
Chamboret,87033,1.1258,46.0078,517,147,370,16,11,343,CHAPUIS,237,
Pouydesseaux,40234,-0.3494,43.9891,622,167,455,16,8,431,CHAPUIS,313,
Sainte-Hélène-Bondeville,76587,0.4639,49.7696,588,189,399,19,11,369,CHAPUIS,232,
Rocques,14540,0.2505,49.1706,270,76,194,4,4,186,CHAPUIS,128,
Saint-Vincent-Rive-d'Olt,46296,1.3108,44.4469,220,70,150,5,3,142,CHAPUIS,98,
Troisvilles,59604,3.4676,50.1015,569,170,399,11,9,379,CHAPUIS,213,
Les Fourgs,25254,6.4031,46.8445,1010,338,672,8,8,656,CHAPUIS,415,
Bailleul-le-Soc,60040,2.5788,49.4226,514,148,366,18,8,340,CHAPUIS,178,
Buzet-sur-Baïse,47043,0.2978,44.2521,927,247,680,21,10,649,CHAPUIS,398,
Canals,82028,1.2969,43.8594,598,177,421,5,11,405,CHAPUIS,235,
Les Mazures,08284,4.6257,49.8912,694,197,497,14,13,470,CHAPUIS,244,
Caves,11086,2.9633,42.9363,639,194,445,12,11,422,CHAPUIS,220,
Grand-Rullecourt,62385,2.4766,50.2542,313,82,231,9,6,216,CHAPUIS,113,
Chalautre-la-Petite,77073,3.3035,48.5253,404,113,291,9,6,276,CHAPUIS,168,
Barbery,60045,2.6732,49.2259,366,119,247,8,6,233,CHAPUIS,119,
Bouvaincourt-sur-Bresle,80127,1.4933,50.0339,671,183,488,24,7,457,CHAPUIS,259,
Ile-de-Batz,29082,-4.0112,48.7439,475,157,318,6,3,309,CHAPUIS,234,
Bloye,74035,5.946,45.8197,487,145,342,17,10,315,CHAPUIS,206,
Berrias-et-Casteljau,07031,4.2106,44.3828,595,164,431,13,7,411,CHAPUIS,270,
Artemps,02025,3.1909,49.7635,278,89,189,7,4,178,BAVÉLÈRE,95,
Baratier,05012,6.5105,44.496,471,131,340,7,10,323,CHAPUIS,202,
Montferrat,83082,6.4844,43.6273,441,124,317,15,5,297,CHAPUIS,159,
Roquebrun,34232,3.0058,43.509,469,144,325,9,9,307,CHAPUIS,187,
Binas,41017,1.4622,47.906,506,144,362,7,4,351,CHAPUIS,206,
Ferrières-Saint-Mary,15069,3.0756,45.1726,251,78,173,8,4,161,CHAPUIS,106,
Boust,57104,6.1958,49.4344,879,261,618,21,18,579,CHAPUIS,330,
Corbeny,02215,3.8196,49.4623,576,195,381,17,6,358,BAVÉLÈRE,199,
Louisfert,44085,-1.421,47.6695,753,255,498,15,9,474,CHAPUIS,385,
La Chapelle-Bayvel,27146,0.4019,49.2765,315,105,210,7,2,201,CHAPUIS,115,
Irvillac,29086,-4.1997,48.3655,1103,347,756,24,10,722,CHAPUIS,579,
Saint-Etienne-de-Gourgas,34251,3.388,43.7802,355,96,259,4,3,252,CHAPUIS,152,
Saint-Pierre-Laval,03250,3.7696,46.191,295,91,204,3,3,198,CHAPUIS,135,
Ovillers-la-Boisselle,80615,2.6992,50.0295,338,114,224,8,7,209,CHAPUIS,108,
Belmont-Tramonet,73039,5.6763,45.5647,437,126,311,13,5,293,CHAPUIS,197,
Monthuchon,50345,-1.4182,49.0891,598,164,434,11,6,417,CHAPUIS,272,
Beaumerie-Saint-Martin,62094,1.796,50.4481,306,97,209,3,3,203,BAVÉLÈRE,109,
Mondoubleau,41143,0.8973,47.9849,925,307,618,11,14,593,CHAPUIS,365,
Alembon,62020,1.8733,50.7817,466,149,317,9,3,305,BAVÉLÈRE,157,
Turenne,19273,1.5798,45.0668,679,203,476,18,8,450,CHAPUIS,338,
Degré,72113,0.0755,48.052,572,191,381,9,8,364,CHAPUIS,243,
Malincourt,59372,3.3283,50.0321,405,132,273,10,4,259,CHAPUIS,142,
La Grandville,08199,4.8013,49.7899,611,184,427,10,8,409,CHAPUIS,217,
Larchant,77244,2.6083,48.295,644,170,474,20,7,447,CHAPUIS,279,
Guipel,35128,-1.7221,48.2899,1287,437,850,38,13,799,CHAPUIS,626,
Russ,67420,7.2684,48.4895,1065,288,777,30,22,725,CHAPUIS,477,
Villesèque,46335,1.3134,44.396,342,97,245,6,4,235,CHAPUIS,166,
Saint-Julien-en-Champsaur,05147,6.1332,44.6667,317,86,231,4,6,221,CHAPUIS,132,
Massillargues-Attuech,30162,4.0204,44.015,601,166,435,18,5,412,CHAPUIS,228,
